time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827307.87,-0.11,-0.97,-0.12,-0.05,-3.49,8.21,0.99
1780827308.07,-0.03,-0.86,-0.14,-8.50,-24.11,-8.41,0.87
1780827308.27,-0.06,-0.25,-0.14,-43.50,-53.77,-1.74,0.30
1780827308.47,0.80,-1.32,-0.91,-13.39,-41.76,9.72,1.79
1780827308.67,-0.25,-1.14,-0.22,157.95,-2.07,104.24,1.19
1780827308.87,-0.69,0.02,0.68,147.12,-64.11,64.73,0.97
1780827309.07,-2.00,0.34,1.47,-49.50,-19.27,-118.71,2.51
1780827309.27,-0.20,0.03,0.29,-87.03,19.01,-72.35,0.35
1780827309.49,-0.69,0.08,0.55,-46.91,-99.18,-3.69,0.89
1780827309.67,-0.60,-0.14,0.82,42.56,21.28,20.43,1.03
1780827309.87,-0.86,0.03,0.53,8.82,10.49,-2.63,1.01
1780827310.08,-0.85,0.00,0.49,-0.38,1.31,-2.17,0.98
1780827310.27,-0.84,0.02,0.51,-3.15,-3.99,-4.14,0.98
1780827310.47,-0.80,-0.02,0.52,1.40,-3.91,-3.44,0.96
1780827310.67,-0.83,-0.00,0.49,-2.01,-0.27,-0.34,0.96
1780827310.87,-0.81,-0.01,0.50,-0.24,-3.67,1.07,0.96
1780827311.07,-0.81,-0.01,0.50,-2.34,-1.56,0.18,0.96
1780827311.27,-0.83,0.00,0.51,-3.05,-0.57,-0.27,0.98
