time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564822.24,-0.05,0.61,0.71,-27.56,-3.53,-6.25,0.94
1773564822.34,-0.00,0.65,0.75,-37.54,5.21,-14.83,0.99
1773564822.44,0.01,0.69,0.68,-34.09,24.82,-5.91,0.97
1773564822.54,-0.08,0.74,0.66,-40.17,23.91,-34.87,1.00
1773564822.64,-0.28,0.75,0.62,-24.35,55.42,-38.52,1.01
1773564822.76,-0.07,0.88,0.29,44.76,-39.37,124.14,0.93
1773564822.86,-0.13,0.60,0.11,131.34,-18.61,152.75,0.62
1773564822.96,0.21,-0.02,-0.09,192.79,-108.64,201.86,0.23
1773564823.07,0.20,-0.79,1.57,-219.74,214.29,-93.36,1.77
1773564823.18,-1.43,2.00,1.87,-501.91,489.97,-372.69,3.09
1773564823.27,-0.40,0.59,0.16,287.33,236.56,73.63,0.73
1773564823.38,-0.45,0.29,-0.20,-232.09,432.90,-215.18,0.57
1773564823.48,-0.86,-0.03,1.17,-154.44,-172.75,-42.90,1.45
1773564823.58,-0.89,-0.10,0.90,32.72,-77.12,-202.98,1.27
1773564823.68,-0.51,0.20,0.62,77.37,-144.05,-26.34,0.82
1773564823.80,-0.77,0.05,0.70,-13.80,-91.21,12.63,1.04
1773564823.90,-0.25,0.18,0.75,-17.42,-89.57,12.95,0.81
1773564824.00,-0.61,0.05,0.61,-125.27,-35.21,-28.14,0.86
1773564824.10,-0.35,0.06,0.88,45.71,-94.98,74.78,0.95
1773564824.20,-0.56,0.01,0.85,5.30,-28.31,6.24,1.01
1773564824.31,-0.38,0.11,0.85,-1.21,-38.69,34.52,0.93
1773564824.41,-0.40,0.08,0.87,-3.40,-19.25,10.12,0.96
1773564824.51,-0.34,0.10,0.86,-9.59,-28.82,7.63,0.93
