time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826580.08,0.14,-0.96,-0.34,-1.30,-2.62,1.80,1.03
1780826580.28,0.16,-0.92,-0.32,3.97,1.79,7.25,0.98
1780826580.48,0.21,-0.86,-0.34,-22.63,12.76,13.21,0.95
1780826580.68,0.08,-0.66,-0.24,-7.68,-3.53,20.20,0.71
1780826580.88,0.06,-0.48,-0.27,-16.61,-21.95,26.39,0.56
1780826581.07,-0.12,-1.05,-0.50,-7.83,-42.69,36.95,1.17
1780826581.28,-2.00,-2.00,-0.33,-5.35,-231.21,226.17,2.85
1780826581.47,-0.57,-0.16,0.90,80.92,-169.55,25.24,1.08
1780826581.68,-0.64,-0.52,0.91,72.05,-8.03,68.25,1.22
1780826581.88,-0.37,-0.41,0.73,98.06,12.57,11.41,0.91
1780826582.07,-0.64,-0.21,0.73,-4.93,19.82,-13.89,0.99
1780826582.29,-0.70,-0.43,0.58,26.21,-17.60,14.27,1.00
1780826582.47,-0.45,-0.23,0.65,-13.43,-24.74,0.40,0.82
1780826582.67,-0.49,-0.37,0.78,-3.34,10.85,8.14,0.99
1780826582.88,-0.51,-0.31,0.81,-5.38,9.45,-4.09,1.00
