time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565697.1576023,0.08,-0.95,0.17,-24.5,-4.11,8.47,0.97
1773565697.2562964,0.03,-0.91,0.17,-36.37,-17.92,-28.47,0.93
1773565697.368886,0.06,-0.9,0.17,-44.9,-16.98,-44.87,0.92
1773565697.4726827,0.12,-0.99,0.11,-44.12,-24.87,-42.49,1.0
1773565697.5744607,0.14,-0.93,0.03,-46.99,-36.96,-22.12,0.94
1773565697.6735308,0.13,-0.9,-0.07,-52.14,-83.76,-42.75,0.91
1773565697.7728062,0.26,-0.81,-0.13,-78.79,-129.05,-53.91,0.86
1773565697.877989,0.23,-0.77,-0.17,-65.37,-154.61,-44.31,0.82
1773565697.9881425,0.57,-0.68,-0.2,-80.75,-181.47,21.88,0.91
1773565698.0933294,0.64,-0.92,-0.24,-44.53,-272.18,-58.49,1.14
1773565698.1956458,0.62,-1.76,-0.31,-113.53,-95.79,273.37,1.89
1773565698.286707,-0.44,-1.47,-0.03,-469.33,-113.36,498.34,1.53
1773565698.3944333,-0.59,0.68,-1.51,-55.56,-110.43,498.34,1.76
1773565698.4914937,-1.68,1.98,-1.12,-501.91,-61.16,391.85,2.83
1773565698.6051035,-0.56,0.9,-0.42,308.41,-164.69,-350.5,1.14
1773565698.707281,-0.93,-0.41,-0.38,30.67,-130.76,-81.88,1.08
1773565698.8079636,-0.93,-0.49,-0.55,-30.31,-23.13,166.24,1.19
1773565698.9044938,-0.94,0.02,-0.55,-50.69,88.56,-62.31,1.1
1773565699.0124843,-0.94,-0.2,-0.83,-23.28,5.68,16.63,1.27
1773565699.1061108,-0.65,-0.12,-0.8,3.79,70.64,38.38,1.04
1773565699.2213452,-0.53,-0.06,-0.85,27.1,38.14,42.79,1.01
1773565699.325063,-0.6,-0.03,-0.87,-8.09,38.81,92.72,1.05
1773565699.4247203,-0.54,-0.02,-0.77,37.8,54.66,14.12,0.94
1773565699.5242596,-0.5,-0.12,-1.07,-60.43,-52.46,102.08,1.19
