time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826140.37,-0.04,-0.99,-0.03,-14.16,-9.14,-0.60,0.99
1780826140.57,-0.05,-0.99,-0.10,2.53,-8.73,5.41,1.00
1780826140.77,-0.03,-0.99,-0.10,8.14,-11.82,3.47,1.00
1780826140.98,-0.05,-0.99,-0.10,4.30,-5.76,-2.69,0.99
1780826141.17,-0.10,-0.96,-0.03,2.90,-10.60,1.06,0.97
1780826141.37,-0.08,-0.99,-0.04,4.12,-14.29,0.60,0.99
1780826141.57,-0.09,-0.99,-0.01,3.68,-21.44,2.96,0.99
1780826141.77,-0.01,-0.97,-0.00,20.23,-24.99,2.57,0.97
1780826141.97,-0.01,-0.92,0.06,21.37,0.75,1.54,0.92
1780826142.17,-0.07,-0.87,0.07,38.39,10.80,2.39,0.87
1780826142.37,-0.10,-0.79,0.04,40.08,3.24,0.06,0.80
1780826142.56,-0.02,-0.60,-0.15,59.46,3.81,8.50,0.62
1780826142.77,0.20,-1.89,1.86,-49.03,26.24,-51.27,2.66
1780826142.97,0.39,0.09,0.58,142.61,46.73,-29.25,0.71
1780826143.17,-0.20,0.51,0.38,17.39,31.23,-45.27,0.67
1780826143.37,-0.43,0.59,0.73,-19.46,-1.98,-51.56,1.03
1780826143.58,-0.40,0.34,0.84,-62.22,-9.69,-42.05,0.99
1780826143.77,-0.22,-0.40,0.78,2.40,-15.70,8.27,0.91
1780826143.97,-0.23,0.16,0.91,-3.14,-4.76,-4.60,0.96
1780826144.17,-0.14,0.02,0.93,37.27,9.90,-2.59,0.94
1780826144.37,-0.25,0.41,1.01,34.20,26.54,27.08,1.12
1780826144.57,-0.26,0.43,0.75,-1.78,-12.74,-16.19,0.91
1780826144.77,-0.32,0.25,0.88,2.20,-6.85,-3.24,0.97
1780826144.97,-0.24,0.27,0.83,-5.01,-5.18,-0.79,0.90
1780826145.17,-0.27,0.33,0.86,-0.26,1.48,-0.92,0.96
1780826145.37,-0.24,0.28,0.77,11.36,-15.49,11.90,0.86
