time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826312.99,-0.02,-0.92,-0.32,17.92,-10.83,-3.11,0.97
1780826313.19,0.01,-0.93,-0.29,3.66,-15.24,-5.52,0.97
1780826313.39,0.01,-0.99,-0.37,0.54,-21.77,-4.69,1.06
1780826313.60,-0.04,-0.95,-0.26,0.50,-23.43,-5.95,0.99
1780826313.79,0.02,-0.94,-0.24,1.30,-32.50,-17.00,0.97
1780826313.99,0.03,-0.95,-0.23,4.83,-15.67,-6.17,0.98
1780826314.19,0.04,-0.97,-0.27,3.95,-12.48,-12.41,1.01
1780826314.39,0.07,-0.96,-0.26,2.60,-8.28,-21.84,1.00
1780826314.59,0.13,-0.88,-0.22,5.00,-4.40,-20.82,0.92
1780826314.79,0.11,-0.82,-0.25,12.53,6.02,-28.86,0.87
1780826314.99,0.06,-0.70,-0.22,8.60,8.81,-13.03,0.73
1780826315.19,0.29,-0.78,-0.14,27.69,67.70,14.20,0.84
1780826315.39,0.25,-2.00,-0.42,-58.23,149.99,-181.23,2.06
