time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773565549.15,0.41,-0.29,0.80,-84.46,-41.68,76.98,0.94
1773565549.26,0.46,-0.33,0.81,-9.60,1.79,-4.61,0.98
1773565549.36,0.45,-0.21,0.71,6.98,-5.33,-4.23,0.86
1773565549.46,0.38,-0.28,0.81,17.16,-10.57,-0.87,0.94
1773565549.56,0.41,-0.27,0.78,5.05,-9.25,-2.25,0.92
1773565549.67,0.41,-0.28,0.80,1.02,-1.80,-3.02,0.94
1773565549.78,0.36,-0.27,0.80,1.34,3.22,2.40,0.92
1773565549.88,0.39,-0.18,0.80,31.27,22.99,7.65,0.91
1773565549.98,0.32,-0.31,0.85,0.38,-4.93,-9.77,0.96
1773565550.09,0.29,-0.26,0.87,0.47,-12.75,-10.75,0.96
1773565550.19,0.36,-0.17,0.88,-7.16,-0.02,3.60,0.96
1773565550.30,0.37,-0.22,0.72,-48.86,-14.67,26.27,0.84
1773565550.40,0.31,-0.12,0.76,-10.58,62.08,19.16,0.83
1773565550.50,0.21,-0.11,0.85,53.50,88.59,5.80,0.89
1773565550.60,-0.02,-0.33,0.73,40.99,55.27,-33.37,0.80
1773565550.71,0.50,0.30,1.05,99.08,-233.80,-117.24,1.20
1773565550.81,0.76,0.85,1.24,154.56,-204.44,-87.94,1.68
1773565550.91,0.31,0.12,0.79,-341.66,33.13,-138.60,0.86
1773565551.02,0.30,-0.06,0.67,-259.76,189.74,-93.02,0.74
1773565551.11,0.06,-0.09,0.88,-196.84,199.21,-215.37,0.89
1773565551.22,0.42,-0.31,0.88,-103.53,230.00,-213.45,1.02
1773565551.33,0.61,-0.44,0.67,-13.34,124.14,-190.44,1.00
1773565551.44,0.17,-0.40,0.60,-80.32,-34.70,-187.56,0.74
1773565551.54,0.27,-0.47,0.66,-32.69,-32.73,-83.51,0.85
1773565551.63,0.24,-0.52,0.70,-4.66,-5.48,-75.82,0.91
