time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825362.20,-0.05,-1.07,-0.15,12.73,7.04,6.27,1.08
1780825362.40,-0.09,-0.93,-0.08,17.31,-12.75,8.85,0.94
1780825362.60,-0.01,-0.79,-0.19,17.89,-22.43,0.31,0.81
1780825362.81,-0.00,-0.38,-0.08,-2.88,-29.03,17.78,0.38
1780825363.00,0.15,-1.04,-0.18,17.00,1.96,36.91,1.07
1780825363.19,-2.00,-1.11,0.63,250.13,-250.14,250.13,2.37
1780825363.40,-0.66,0.07,0.34,248.15,-28.71,99.86,0.74
1780825363.60,0.12,-0.13,0.09,-24.87,30.29,-36.07,0.20
1780825363.80,-0.88,-0.01,0.33,47.76,43.58,-13.40,0.94
1780825364.00,-0.74,0.11,0.60,-13.37,-7.40,-32.51,0.96
1780825364.20,-0.90,0.14,0.57,-12.63,-19.71,-37.15,1.07
1780825364.40,-1.31,-0.77,1.08,-22.37,-72.06,-4.46,1.87
1780825364.60,-0.63,-0.42,0.86,-62.84,60.74,-80.13,1.15
1780825364.80,-1.02,0.23,0.57,-52.28,-19.64,32.54,1.19
1780825365.00,-0.90,0.02,0.64,-9.42,-8.20,34.50,1.11
1780825365.20,-0.70,-0.05,0.58,3.53,-22.02,-8.98,0.91
1780825365.40,-0.78,-0.02,0.58,-10.40,11.05,-2.22,0.98
1780825365.60,-0.70,0.02,0.61,-0.70,-10.11,1.16,0.93
1780825365.80,-0.72,-0.04,0.60,-2.50,-1.79,-3.76,0.94
1780825366.00,-0.74,-0.01,0.61,3.04,-1.53,3.69,0.96
1780825366.20,-0.72,-0.03,0.61,-1.44,-2.16,-1.17,0.95
