time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825685.83,-0.08,-0.87,-0.48,43.65,-23.64,-22.53,1.00
1780825686.03,0.22,-0.92,-0.49,-5.49,56.95,1.24,1.07
1780825686.24,-0.05,-0.08,-0.32,159.35,39.01,85.28,0.33
1780825686.43,0.19,-0.99,-0.89,-112.66,-7.40,-44.06,1.34
1780825686.63,0.00,-1.71,0.20,185.69,-162.05,111.00,1.73
1780825686.83,0.11,0.07,-0.05,160.92,5.73,161.50,0.14
1780825687.03,-0.90,-0.55,0.13,-250.14,186.60,-128.57,1.06
1780825687.23,-0.44,0.49,1.05,4.03,-71.91,-16.60,1.24
1780825687.43,-0.30,0.53,0.78,7.02,-26.79,-5.00,0.99
1780825687.63,-0.39,-0.01,0.71,-8.72,19.97,-45.06,0.81
1780825687.83,-0.62,-0.08,0.85,20.42,24.37,-3.72,1.05
1780825688.03,-0.39,-0.39,0.98,22.72,-61.22,-39.02,1.12
1780825688.23,-0.42,0.40,0.71,44.95,-58.15,67.66,0.92
1780825688.43,-0.62,0.21,0.68,23.63,29.75,-12.07,0.94
1780825688.63,-0.35,-0.07,0.80,-23.15,8.42,29.47,0.88
