time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825806.68,-0.05,-0.98,-0.23,19.42,-8.91,4.25,1.00
1780825806.88,-0.04,-0.91,-0.22,26.11,-3.39,-4.08,0.94
1780825807.08,-0.06,-0.89,-0.22,27.58,-6.54,7.39,0.91
1780825807.28,-0.06,-0.91,-0.24,42.95,-9.30,14.50,0.94
1780825807.48,-0.07,-0.68,-0.21,55.24,-14.77,19.47,0.72
1780825807.68,-0.05,-0.53,0.04,94.40,-28.20,16.46,0.53
1780825807.88,-0.69,-0.14,1.35,205.89,-1.84,114.89,1.52
1780825808.08,-0.17,0.33,0.69,97.51,-23.04,39.18,0.78
1780825808.28,-0.11,0.77,0.93,61.34,-13.50,19.77,1.21
1780825808.48,-0.14,0.29,0.88,-62.60,13.01,-7.97,0.93
1780825808.68,-0.17,0.03,0.91,-95.95,20.95,-22.86,0.92
1780825808.88,-0.30,-0.56,0.80,-86.84,39.18,-6.37,1.02
1780825809.08,-0.40,-0.65,0.56,-44.06,32.08,-16.35,0.94
1780825809.29,-0.42,-0.85,0.30,-50.88,17.35,-15.98,0.99
1780825809.48,-0.35,-0.88,0.22,-25.82,6.66,-21.89,0.97
1780825809.68,-0.36,-0.86,0.26,-10.63,-6.47,-18.50,0.97
1780825809.88,-0.30,-0.85,0.33,-14.88,-11.47,-6.44,0.96
1780825810.08,-0.27,-0.87,0.19,-8.61,-13.65,-5.36,0.94
