time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823348.51,0.24,-0.93,-0.37,-3.95,-2.50,2.50,1.03
1780823348.71,0.24,-0.90,-0.41,-8.82,-4.20,0.07,1.01
1780823348.91,0.30,-0.90,-0.43,6.11,-6.53,-3.74,1.04
1780823349.11,0.26,-0.83,-0.40,7.89,-8.53,-0.11,0.96
1780823349.31,0.18,-0.55,-0.24,20.44,-5.96,0.84,0.63
1780823349.51,0.34,-0.75,-0.31,33.05,-35.47,-6.11,0.88
1780823349.71,0.23,-0.78,-0.22,42.56,-37.78,36.38,0.84
1780823349.91,-0.85,-2.00,-0.29,250.13,-186.60,250.13,2.19
1780823350.11,-0.48,-0.03,0.01,99.43,-183.07,122.41,0.48
1780823350.31,0.22,0.01,0.29,-9.22,-107.23,-30.80,0.37
1780823350.52,-0.08,-0.40,0.85,12.54,-45.44,-36.90,0.94
1780823350.71,-0.19,-0.18,1.10,60.73,1.21,-28.92,1.13
1780823350.91,-0.41,-0.12,1.00,-10.23,10.93,45.61,1.09
1780823351.12,-0.13,-0.14,0.96,7.40,-17.55,-4.46,0.98
1780823351.31,0.05,-0.00,0.92,1.82,-3.54,-9.53,0.92
1780823351.52,-0.12,-0.19,0.89,1.68,4.90,3.94,0.92
1780823351.71,-0.20,-0.14,0.90,-0.62,3.22,-2.55,0.94
1780823351.91,-0.11,-0.11,0.93,0.73,2.05,0.70,0.94
1780823352.11,-0.13,-0.14,0.96,-3.24,-12.48,-0.17,0.97
