time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780825067.85,0.00,-0.95,-0.07,-16.14,4.69,-7.32,0.95
1780825068.05,0.05,-1.01,-0.08,-3.10,-13.58,-4.47,1.02
1780825068.25,0.05,-0.94,-0.09,-5.60,-19.05,-7.06,0.95
1780825068.45,0.01,-0.63,-0.14,-13.39,4.71,-5.70,0.65
1780825068.65,-0.17,-0.22,0.03,34.60,7.99,-27.38,0.28
1780825068.85,0.00,-1.46,-0.45,58.21,-3.45,48.40,1.53
1780825069.05,-1.03,-2.00,1.85,250.13,250.13,250.13,2.91
1780825069.25,-0.13,0.10,-0.39,250.13,6.91,208.02,0.42
1780825069.46,-0.20,0.90,0.29,-183.18,-111.86,1.37,0.97
1780825069.65,-1.32,-0.01,0.63,42.47,54.39,-121.90,1.47
1780825069.86,-0.61,-0.13,0.72,0.69,46.57,26.95,0.95
1780825070.05,-0.71,-0.39,0.68,35.11,26.67,-5.11,1.06
1780825070.26,-0.77,-0.06,0.86,9.28,10.12,9.06,1.15
1780825070.46,-0.97,0.03,0.52,17.18,50.37,46.05,1.10
1780825070.65,-0.72,-0.03,0.63,-9.13,-13.16,1.66,0.96
