time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824985.60,-0.05,-0.97,0.11,0.84,-6.34,-0.56,0.98
1780824985.80,-0.02,-0.97,0.06,-3.29,0.74,-1.58,0.97
1780824986.00,-0.07,-0.98,0.06,10.91,-5.86,7.92,0.98
1780824986.20,-0.08,-0.96,0.07,21.40,-0.91,18.21,0.96
1780824986.40,-0.08,-0.90,0.06,43.85,-9.47,24.94,0.91
1780824986.60,-0.09,-0.01,-0.26,85.58,-22.39,34.15,0.28
1780824986.80,-0.38,-0.73,0.19,-163.89,-62.37,13.67,0.84
1780824987.00,0.31,0.73,-0.14,144.88,7.21,23.30,0.81
1780824987.20,-0.86,0.17,0.11,-29.82,45.18,38.54,0.88
1780824987.40,-0.50,0.50,0.85,-79.27,77.28,-10.73,1.11
1780824987.60,-0.45,0.17,0.91,-9.75,-5.40,-36.00,1.03
1780824987.80,-0.47,0.08,0.68,-2.27,2.02,5.11,0.83
1780824988.00,-0.52,0.07,0.57,-62.69,-10.32,-16.12,0.78
1780824988.20,-0.72,0.18,1.00,2.03,-12.48,-32.07,1.25
1780824988.40,-0.71,0.28,0.59,-13.05,-19.39,10.79,0.97
1780824988.60,-0.38,-0.03,0.55,1.72,-15.40,25.56,0.67
1780824988.80,-0.59,0.02,0.67,0.61,2.18,-6.11,0.89
1780824989.00,-0.57,-0.03,0.74,-1.27,-6.38,-2.13,0.93
1780824989.20,-0.60,0.05,0.73,-2.67,4.92,-0.87,0.95
1780824989.40,-0.59,-0.02,0.74,-2.89,-2.63,0.40,0.95
1780824989.60,-0.60,0.04,0.76,-3.34,-1.64,-1.19,0.97
1780824989.80,-0.35,-0.03,0.35,1.31,-2.25,2.53,0.49
