time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773564854.90,0.10,1.01,-0.08,0.67,-17.25,4.64,1.02
1773564854.96,0.07,0.98,-0.08,-15.77,-9.66,-2.14,0.99
1773564855.06,0.07,1.01,-0.07,-19.37,-12.70,-9.30,1.01
1773564855.16,0.07,0.99,-0.07,-20.18,-23.18,-6.87,1.00
1773564855.26,0.05,0.99,-0.04,-37.69,-17.41,-8.49,0.99
1773564855.37,0.04,1.01,-0.03,-36.03,-22.18,-9.07,1.01
1773564855.47,0.05,0.98,-0.05,-41.25,-22.79,-10.41,0.99
1773564855.57,0.05,1.00,-0.11,-52.35,-56.06,-15.83,1.01
1773564855.67,0.02,0.96,-0.00,-69.51,55.92,-30.79,0.96
1773564855.77,-0.06,0.98,-0.19,7.16,98.95,24.82,1.00
1773564855.89,-0.06,1.00,-0.39,-37.74,314.84,-3.62,1.07
1773564855.98,-0.00,0.32,-0.29,46.55,280.44,133.42,0.43
1773564856.09,0.26,-0.39,0.30,-134.08,284.69,47.16,0.55
1773564856.19,-0.81,-0.40,1.55,-47.31,179.86,-320.08,1.80
1773564856.29,0.66,-2.00,2.00,-501.91,-510.57,-42.02,2.90
1773564856.39,-0.38,0.13,1.05,103.47,-210.12,-198.14,1.13
1773564856.49,-0.70,0.67,0.25,-1.60,226.01,-244.99,1.00
1773564856.61,-0.77,0.35,0.45,-114.87,135.56,-267.39,0.96
1773564856.71,-1.13,0.34,0.73,-50.92,-77.44,-50.08,1.38
1773564856.81,-0.90,0.32,0.45,0.55,-44.32,141.30,1.05
1773564856.92,-1.15,-0.15,1.12,15.07,125.74,-65.59,1.61
1773564857.02,-0.78,0.16,0.39,-35.28,-172.82,-25.08,0.88
1773564857.12,-0.59,0.26,0.68,9.02,-101.21,-20.15,0.94
1773564857.22,-0.57,0.26,0.77,-35.69,-98.82,9.37,1.00
1773564857.32,-0.63,0.20,0.74,-22.52,-75.33,-36.90,1.00
