time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780826151.78,0.06,-1.04,-0.23,-29.60,-30.67,-9.05,1.07
1780826151.98,-0.01,-1.01,-0.27,3.74,4.31,9.73,1.05
1780826152.18,-0.03,-0.98,-0.24,7.05,8.32,8.09,1.01
1780826152.38,-0.07,-0.98,-0.14,17.80,7.40,10.86,0.99
1780826152.59,-0.07,-0.99,-0.15,10.79,5.21,7.72,1.00
1780826152.78,-0.08,-0.96,-0.03,14.37,3.69,10.81,0.96
1780826152.99,-0.12,-0.92,-0.06,28.24,1.80,17.61,0.93
1780826153.18,-0.13,-0.92,-0.00,9.62,-0.61,24.89,0.93
1780826153.38,-0.12,-0.89,-0.04,19.51,-5.18,20.02,0.90
1780826153.58,-0.11,-0.48,-0.08,45.05,-16.36,29.83,0.50
1780826153.78,-0.68,-0.70,2.00,250.13,-117.03,156.81,2.22
1780826153.98,-0.09,0.50,0.29,195.81,-16.18,98.86,0.58
1780826154.18,-0.12,0.67,0.28,-24.07,-31.40,83.53,0.74
1780826154.43,0.02,0.69,0.90,-73.13,-5.78,-4.60,1.14
1780826154.58,-0.06,0.52,0.81,-39.85,38.13,-35.63,0.97
1780826154.78,-0.30,0.31,0.88,-7.79,50.68,-40.07,0.98
1780826154.99,-0.57,-0.00,0.76,-24.56,35.44,-8.50,0.96
1780826155.18,-0.75,0.26,0.67,14.21,31.66,30.60,1.04
1780826155.38,-0.69,0.47,0.57,-4.06,6.92,-6.40,1.01
1780826155.58,-0.61,0.27,0.59,-8.69,3.67,-0.31,0.89
1780826155.78,-0.62,0.31,0.68,-16.23,0.21,-8.35,0.97
1780826155.99,-0.57,0.33,0.68,15.41,2.69,-0.06,0.95
