time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823669.65,-0.05,-0.97,0.06,3.81,-10.31,0.68,0.98
1780823669.85,-0.06,-0.96,0.09,4.53,-5.67,-1.80,0.97
1780823670.05,-0.04,-0.96,0.10,8.19,-10.64,-5.42,0.97
1780823670.25,-0.02,-0.98,0.11,10.48,-13.72,-5.25,0.99
1780823670.45,-0.02,-0.96,0.14,14.53,-15.82,-3.44,0.97
1780823670.65,-0.01,-0.94,0.17,27.90,-25.90,-0.59,0.96
1780823670.85,0.01,-0.91,0.20,32.40,-34.69,-4.37,0.93
1780823671.05,-0.02,-0.75,0.21,34.89,-56.03,-6.84,0.78
1780823671.25,0.01,-0.06,0.02,34.18,-37.45,-0.58,0.06
1780823671.45,0.02,-1.71,1.63,250.13,-18.04,75.87,2.36
1780823671.65,0.88,0.32,0.10,11.66,3.83,-40.88,0.94
1780823671.85,0.26,0.26,0.97,6.12,85.34,-55.08,1.04
1780823672.05,-0.38,0.27,0.97,12.24,-14.03,-9.39,1.08
1780823672.25,-0.17,-0.09,0.80,-21.49,1.36,-14.50,0.82
1780823672.45,0.04,-0.33,0.79,34.44,-47.82,1.55,0.86
1780823672.65,0.23,0.11,0.95,6.53,14.42,29.14,0.98
1780823672.85,0.12,0.21,0.92,3.69,8.55,1.15,0.95
1780823673.05,-0.05,0.04,0.89,-2.39,5.25,-5.09,0.90
1780823673.25,0.03,0.11,0.91,-2.76,-5.43,2.82,0.92
1780823673.46,0.08,0.16,0.92,-7.19,4.27,1.08,0.93
