time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780824756.52,0.12,-0.90,-0.31,-15.73,6.60,-7.95,0.96
1780824756.72,0.16,-0.94,-0.40,6.87,5.36,8.14,1.03
1780824756.92,0.15,-0.89,-0.47,-31.00,24.98,27.76,1.02
1780824757.12,0.04,-0.74,-0.42,-8.24,25.64,50.50,0.85
1780824757.32,-0.09,-0.73,-0.34,5.33,-12.93,42.12,0.81
1780824757.52,0.05,-0.68,-0.42,21.53,-44.76,38.95,0.80
1780824757.72,-0.60,-0.98,-0.52,23.18,-4.57,66.66,1.26
1780824757.92,-1.57,-2.00,-0.40,250.13,-250.14,204.21,2.57
1780824758.12,-0.64,0.70,0.89,250.13,-44.73,5.44,1.30
1780824758.32,-0.86,-0.11,0.92,42.58,133.21,94.70,1.26
1780824758.52,-0.71,-0.48,0.60,22.40,-12.45,-34.40,1.04
1780824758.72,-0.74,-0.15,0.65,-6.31,-8.78,-22.70,1.00
1780824758.92,-0.64,-0.17,0.67,10.50,-11.31,10.46,0.95
1780824759.12,-0.52,-0.28,0.63,0.13,5.31,4.79,0.86
1780824759.32,-0.57,-0.30,0.65,-8.23,2.70,-7.34,0.92
1780824759.52,-0.58,-0.28,0.68,-1.01,-6.97,-7.73,0.94
1780824759.72,-0.62,-0.30,0.65,-1.26,-1.53,-4.14,0.95
