time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780823988.00,0.06,-0.94,-0.23,-13.66,6.42,6.70,0.97
1780823988.20,-0.01,-0.99,-0.21,-6.27,-3.53,7.74,1.01
1780823988.40,-0.02,-0.98,-0.19,-6.66,-11.04,17.09,1.00
1780823988.60,-0.01,-0.96,-0.22,-13.62,2.76,17.84,0.98
1780823988.80,-0.08,-0.94,-0.22,-8.91,17.60,24.90,0.97
1780823989.00,-0.13,-0.86,-0.16,-12.88,9.66,21.60,0.88
1780823989.20,-0.13,-0.59,-0.12,-9.54,-20.92,30.44,0.62
1780823989.39,0.17,-0.37,-0.63,-41.57,-33.86,18.99,0.75
1780823989.60,-1.16,-1.12,-0.94,-250.14,-42.78,-91.42,1.87
1780823989.79,-1.43,0.23,-1.80,36.31,-130.86,115.25,2.31
1780823989.99,-0.81,-0.16,-0.48,21.15,-66.90,8.30,0.95
1780823990.19,-1.06,0.03,0.01,59.02,1.85,22.86,1.06
1780823990.40,-0.98,-0.49,-0.51,-59.94,23.09,-37.05,1.21
1780823990.59,-0.84,-0.15,-0.39,-1.75,16.55,-4.15,0.94
1780823990.79,-0.86,-0.10,-0.48,6.45,10.10,10.86,0.99
1780823991.00,-0.86,-0.15,-0.42,-0.02,3.66,6.20,0.97
1780823991.20,-0.91,-0.26,-0.46,3.22,-10.08,12.34,1.05
1780823991.40,-0.98,-0.26,-0.39,-23.99,6.08,3.03,1.09
