time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827550.76,-0.05,-0.93,-0.24,4.89,6.55,11.63,0.96
1780827550.96,-0.01,-0.96,-0.28,4.57,-14.68,2.83,1.00
1780827551.16,0.00,-0.97,-0.28,-2.60,-2.50,0.80,1.01
1780827551.36,0.01,-0.96,-0.35,0.69,-4.55,3.57,1.03
1780827551.56,0.04,-0.88,-0.32,16.73,-16.90,7.82,0.93
1780827551.76,0.06,-0.49,-0.25,-12.60,-20.14,9.69,0.56
1780827551.98,-0.37,-1.07,0.03,104.86,14.50,51.40,1.13
1780827552.16,-0.85,-0.52,0.48,250.13,-131.45,250.13,1.10
1780827552.36,-0.51,0.53,0.51,131.02,16.01,156.47,0.90
1780827552.56,-0.13,0.13,0.23,-37.43,-76.98,14.84,0.30
1780827552.76,-0.70,0.17,0.51,6.55,9.69,-2.25,0.88
1780827552.96,-0.81,0.10,0.68,2.33,13.40,-21.28,1.07
1780827553.17,-0.83,-0.65,0.80,53.29,-28.51,2.94,1.32
1780827553.36,-0.83,-0.27,0.82,17.92,62.24,-3.98,1.20
1780827553.57,-1.05,0.11,0.66,-6.64,-1.66,-17.62,1.25
1780827553.76,-0.67,-0.12,0.65,2.64,-12.61,-7.53,0.94
1780827553.96,-0.76,-0.00,0.55,3.49,9.22,7.99,0.94
