time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780827349.77,-0.09,-0.98,0.02,7.48,1.79,9.86,0.98
1780827349.97,0.05,-0.79,-0.16,5.90,-34.36,-6.05,0.81
1780827350.17,0.11,-1.09,-0.30,-11.27,-6.20,3.04,1.14
1780827350.37,0.22,-0.36,-0.28,-12.35,-52.72,0.72,0.51
1780827350.58,0.52,-1.84,-0.34,7.94,-19.05,-68.44,1.94
1780827350.77,0.27,-1.13,0.01,179.34,73.89,99.18,1.16
1780827350.97,0.13,0.72,-0.41,167.59,-63.66,103.76,0.84
1780827351.18,-1.09,-1.83,-0.43,-6.57,-70.38,-48.41,2.17
1780827351.37,-1.58,-0.50,1.06,7.05,80.69,-4.99,1.97
1780827351.57,-0.92,-0.08,0.53,23.15,24.77,-15.67,1.06
1780827351.77,-0.86,-0.41,0.48,-9.58,5.92,-2.79,1.07
1780827351.97,-0.86,-0.45,1.01,25.94,-2.45,-9.38,1.40
1780827352.17,-0.99,0.09,0.71,45.63,33.57,37.91,1.22
1780827352.37,-0.65,-0.28,0.49,4.70,-20.56,5.89,0.86
1780827352.57,-0.65,-0.12,0.66,-7.30,5.05,-15.53,0.94
1780827352.77,-0.75,-0.11,0.63,-0.48,5.51,-1.37,0.99
1780827352.97,-0.72,-0.11,0.59,0.39,0.33,0.08,0.94
1780827353.17,-0.70,-0.18,0.59,-2.44,1.97,2.99,0.93
1780827353.38,-0.75,-0.12,0.57,-0.60,-0.27,1.51,0.95
1780827353.57,-0.73,-0.11,0.60,-2.03,-1.79,-0.52,0.95
1780827353.77,-0.77,-0.11,0.59,4.39,2.99,1.06,0.97
