time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907141.24,0.02,-0.73,-0.40,11.32,24.47,17.36,0.83
1780907141.44,-0.19,-0.73,-0.33,0.79,57.32,38.22,0.83
1780907141.64,0.01,-0.95,-0.42,-3.63,13.96,-7.04,1.04
1780907141.84,-0.11,-0.99,-0.30,1.95,48.72,7.34,1.04
1780907142.04,-0.09,-1.09,-0.69,2.08,20.05,2.23,1.29
1780907142.24,0.24,-1.35,-0.72,-58.70,29.44,-27.82,1.55
1780907142.44,-0.07,-1.12,-0.39,6.90,-25.71,7.40,1.19
1780907142.64,-0.11,-1.03,-0.95,-36.19,-73.09,-25.92,1.40
1780907142.84,0.04,-0.87,-0.44,-53.80,-56.81,-29.09,0.97
1780907143.04,-0.16,-0.71,-0.39,-29.31,-62.38,-62.27,0.82
1780907143.24,0.14,-0.41,-0.69,-18.87,-39.95,5.15,0.82
1780907143.49,0.09,-0.24,-0.79,-9.70,-40.91,-18.16,0.83
1780907143.64,-0.26,-0.74,-0.93,-12.52,-10.25,9.42,1.22
1780907143.84,-0.19,-0.60,-1.01,-13.32,-18.38,3.68,1.19
1780907144.04,-0.21,-0.59,-0.73,44.23,1.57,1.92,0.97
1780907144.24,-0.26,-0.77,-0.82,46.91,-33.60,-6.15,1.15
1780907144.44,-0.34,-0.56,-0.58,35.02,6.83,16.30,0.88
1780907144.64,0.40,-0.54,-0.35,29.35,43.20,-82.05,0.76
1780907144.89,-0.07,-0.78,0.20,117.40,44.11,-9.97,0.81
1780907145.09,0.18,-0.94,-0.01,86.84,-4.44,-14.55,0.96
1780907145.24,0.08,-0.92,0.18,17.41,-6.26,-10.47,0.94
1780907145.44,0.03,-0.82,0.42,27.41,-16.68,-4.48,0.92
1780907145.64,0.13,-0.90,0.20,-2.20,-8.72,-1.21,0.93
1780907145.84,0.09,-0.92,0.25,-25.22,-8.34,6.92,0.96
1780907146.04,0.06,-0.89,0.17,-39.15,-10.53,12.32,0.91
1780907146.24,0.02,-0.98,-0.03,-34.16,4.87,1.89,0.98
1780907146.44,0.01,-0.99,-0.07,-28.07,5.80,0.40,0.99
1780907146.64,0.04,-0.99,-0.14,-7.56,-3.36,-3.54,1.00
1780907146.84,0.04,-0.99,-0.15,-1.63,-0.89,-1.56,1.00
1780907147.04,0.05,-0.98,-0.13,-2.88,-0.21,-1.07,0.99
1780907147.24,0.05,-0.98,-0.12,-1.08,-0.96,0.10,0.99
1780907147.44,0.02,-1.02,-0.18,-7.38,-1.54,6.21,1.04
