time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908622.23,-0.28,-1.29,0.17,-16.21,31.94,53.63,1.33
1780908622.43,-0.01,-1.24,-0.96,37.72,-44.39,-25.02,1.56
1780908622.63,-0.16,-0.69,-0.57,-46.36,-44.75,9.08,0.91
1780908622.83,-0.47,-1.37,-0.46,60.61,-60.89,-72.56,1.52
1780908623.03,-0.33,-1.03,-0.98,-65.06,-108.96,17.41,1.46
1780908623.23,-0.16,-0.68,-0.41,-33.80,-89.13,-66.07,0.81
1780908623.43,-0.06,-1.16,-0.46,-0.56,-36.60,-28.11,1.25
1780908623.64,-0.27,-1.20,-0.75,70.14,-18.72,6.21,1.44
1780908623.83,-0.19,-0.46,-0.33,6.23,-29.20,-6.18,0.59
1780908624.04,-0.23,-1.46,-0.43,-85.89,-139.41,-98.32,1.54
1780908624.28,-0.24,-0.45,-0.33,13.60,-64.82,-4.98,0.61
1780908624.43,-0.18,-0.77,-0.44,-24.28,-89.34,-52.18,0.91
1780908624.64,-0.25,-0.97,-0.27,-2.59,-50.79,-37.79,1.04
1780908624.83,-0.08,-0.51,-0.43,-6.39,-56.47,-19.26,0.67
1780908625.03,-0.18,-0.87,-0.34,-41.28,-67.42,-41.15,0.95
1780908625.23,-0.37,-1.21,-0.64,36.49,-75.65,12.61,1.41
1780908625.44,-0.17,-0.51,-0.48,-26.60,-76.27,-7.12,0.72
1780908625.63,-0.01,-0.81,-0.45,-41.93,-60.18,-39.24,0.92
1780908625.83,-0.34,-1.09,-0.73,2.88,25.33,15.15,1.36
1780908626.03,-0.10,-0.73,-0.49,-25.04,-33.76,13.20,0.88
1780908626.23,-0.14,-0.94,-0.32,-2.65,-46.97,3.22,1.00
1780908626.43,-0.34,-1.11,-0.45,-29.27,-73.11,-15.73,1.25
