time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909622.80,0.54,-0.82,0.02,-6.03,10.61,-0.95,0.99
1780909623.00,0.48,-0.76,0.04,1.79,34.18,-1.44,0.90
1780909623.25,0.38,-0.62,0.01,32.34,58.92,-20.06,0.73
1780909623.40,0.31,-0.77,0.78,111.28,71.77,-3.44,1.14
1780909623.60,-0.52,0.11,0.78,46.23,3.38,-18.98,0.95
1780909623.80,0.13,-0.28,0.99,5.31,8.96,-18.87,1.03
1780909624.00,0.16,-0.62,0.83,-12.71,-27.26,14.21,1.04
1780909624.21,0.27,-0.47,0.83,14.76,2.20,-7.87,0.99
1780909624.40,0.28,-0.32,0.82,1.15,7.66,-6.06,0.92
1780909624.60,0.29,-0.45,0.80,-3.21,-0.32,-1.69,0.97
1780909624.80,0.27,-0.34,0.82,0.35,0.65,-0.27,0.93
1780909625.00,0.29,-0.38,0.80,-3.83,-3.06,-0.12,0.93
1780909625.20,0.29,-0.40,0.80,0.69,-1.31,-1.79,0.94
1780909625.40,0.26,-0.37,0.87,1.71,5.57,1.15,0.98
1780909625.60,0.23,-0.34,0.85,-10.82,-7.44,2.69,0.95
1780909625.80,0.29,-0.37,0.82,-29.21,-24.44,11.24,0.94
1780909626.00,0.29,-0.49,0.72,-27.92,15.29,-9.98,0.92
1780909626.20,0.30,-0.62,0.71,-72.56,-45.80,-0.53,0.99
1780909626.42,0.41,-0.85,0.41,-48.66,-27.20,-5.31,1.03
1780909626.60,0.40,-0.89,0.30,-27.50,-15.58,10.96,1.02
1780909626.80,0.41,-0.83,0.17,-6.14,-16.93,2.76,0.94
1780909627.02,0.41,-0.80,0.16,-0.62,-15.31,5.61,0.91
1780909627.20,0.41,-0.84,0.16,6.95,-22.86,-2.83,0.95
1780909627.40,0.42,-0.82,0.18,24.77,8.72,5.38,0.94
1780909627.60,0.33,-0.83,0.27,-0.34,-2.74,-1.79,0.93
