time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910163.43,0.07,-1.01,-0.53,-16.41,-41.92,13.29,1.15
1780910163.63,0.18,-0.02,-0.35,-27.30,16.25,-29.69,0.40
1780910163.83,-0.49,-2.00,-0.93,-80.56,-11.63,-29.22,2.26
1780910164.03,0.08,0.05,-0.36,10.95,1.84,-10.94,0.37
1780910164.23,-0.00,-0.99,-0.74,10.22,5.40,-25.50,1.23
1780910164.43,-0.09,-1.15,-0.40,5.17,12.01,7.01,1.22
1780910164.63,-0.21,0.31,0.46,60.84,-52.34,9.75,0.59
1780910164.83,-0.98,-2.00,-0.31,-20.77,1.02,93.33,2.25
1780910165.03,0.28,0.41,-0.09,26.20,-15.71,2.09,0.51
1780910165.23,-0.90,-2.00,-0.87,-60.99,-3.60,-41.11,2.36
1780910165.43,0.02,0.24,-0.16,-20.78,17.41,-0.86,0.29
1780910165.63,-0.05,-0.96,-0.50,26.58,-5.29,-40.98,1.08
1780910165.83,0.08,-1.14,-0.62,-70.99,26.96,4.30,1.30
1780910166.03,-0.10,0.42,0.26,69.60,2.66,34.31,0.50
1780910166.23,-1.25,-2.00,-0.91,-32.40,9.14,24.22,2.53
1780910166.43,0.08,0.16,0.08,-25.18,1.63,1.58,0.19
1780910166.63,-0.02,-1.19,-0.72,71.27,6.63,-87.08,1.39
1780910166.83,-0.12,-0.70,-0.56,-57.78,-1.88,20.05,0.91
1780910167.03,0.08,0.20,-0.04,34.41,-40.43,-14.81,0.22
1780910167.23,-0.47,-2.00,-0.29,-37.60,-74.47,-19.22,2.08
1780910167.43,0.14,0.41,-0.09,31.86,-59.37,6.95,0.44
