time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907952.92,0.03,-0.95,0.08,-15.45,82.01,5.94,0.96
1780907953.13,0.04,-0.99,-0.17,-11.02,17.61,18.01,1.00
1780907953.33,0.08,-0.92,-0.22,2.09,43.73,9.60,0.95
1780907953.52,-0.14,-0.92,-0.31,-24.03,54.42,31.34,0.98
1780907953.72,-0.05,-0.98,-0.24,-5.31,42.47,3.77,1.01
1780907953.92,0.00,-1.25,-0.19,14.98,56.34,-6.82,1.26
1780907954.12,-0.06,-0.63,-0.42,22.37,35.98,7.92,0.76
1780907954.32,0.01,-0.95,-0.24,-10.19,-27.71,-21.67,0.98
1780907954.52,-0.04,-0.99,-0.25,-1.90,-43.53,9.08,1.02
1780907954.72,-0.03,-0.90,-0.65,-27.57,-37.18,-3.97,1.11
1780907954.92,-0.10,-1.11,-0.54,0.56,-41.89,-22.02,1.24
1780907955.12,0.04,-0.99,-0.30,-8.67,15.21,-6.71,1.04
1780907955.32,-0.02,-1.24,-0.41,-13.17,78.95,28.59,1.31
1780907955.52,-0.24,-0.71,-0.47,-16.18,27.56,25.06,0.89
1780907955.72,0.02,-0.90,-0.31,-14.66,-38.94,-15.12,0.95
1780907955.92,-0.04,-1.30,-0.32,21.75,-69.86,-47.98,1.34
1780907956.12,-0.17,-0.57,-0.47,27.69,-46.55,17.24,0.76
1780907956.32,0.16,-0.98,-0.29,12.45,-48.22,-44.84,1.03
1780907956.52,-0.12,-1.01,-0.23,16.73,16.20,-8.62,1.04
