time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907371.59,0.07,-0.92,0.18,5.63,2.00,8.53,0.94
1780907371.79,0.09,-0.98,0.23,-4.15,-8.16,4.52,1.00
1780907371.99,0.00,-0.91,0.38,-22.53,-15.19,0.44,0.99
1780907372.19,-0.20,-0.82,-0.01,45.82,20.99,-26.40,0.85
1780907372.40,0.07,-0.70,0.09,29.31,13.56,-6.71,0.71
1780907372.60,-0.09,-0.85,0.22,11.65,19.01,-11.80,0.88
1780907372.79,-0.17,-1.25,0.20,31.93,11.93,-6.95,1.28
1780907372.99,0.19,-0.92,0.10,-25.82,-5.24,1.44,0.95
1780907373.20,0.02,-0.80,0.15,-3.13,-13.53,17.77,0.82
1780907373.39,-0.07,-1.05,0.42,-8.46,-7.25,12.12,1.13
1780907373.59,-0.11,-1.02,0.02,4.13,-14.63,-48.85,1.03
1780907373.79,-0.00,-0.74,0.04,39.03,52.31,3.97,0.74
1780907373.99,-0.10,-0.92,0.30,-1.73,28.14,-14.11,0.97
1780907374.19,0.09,-1.41,0.15,56.44,23.44,-11.60,1.42
1780907374.39,-0.27,-0.87,0.32,-56.46,12.08,-23.37,0.96
1780907374.59,-0.03,-0.91,0.09,8.84,-9.68,24.02,0.92
