time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908208.64,0.14,-0.90,-0.72,17.31,46.82,7.27,1.16
1780908208.84,0.12,-1.02,-0.34,15.82,-3.92,-14.06,1.08
1780908209.09,0.01,-1.01,-0.30,17.62,-30.14,-4.76,1.06
1780908209.24,0.12,-0.61,-0.42,20.35,-15.33,3.34,0.75
1780908209.44,0.05,-0.78,-0.34,2.84,-17.93,-15.09,0.85
1780908209.64,0.19,-1.09,-0.38,15.37,14.31,-10.40,1.16
1780908209.84,0.14,-0.57,-0.40,18.76,9.46,-8.21,0.71
1780908210.04,0.06,-0.92,-0.10,15.30,-26.71,-18.86,0.93
1780908210.24,0.14,-1.33,-0.55,17.63,-32.82,1.90,1.45
1780908210.44,0.03,-0.57,-0.36,-1.86,-82.11,-14.68,0.67
1780908210.65,-0.01,-0.74,-0.37,-31.86,-60.11,-35.37,0.83
1780908210.84,0.09,-0.72,-0.72,3.62,81.88,40.04,1.02
1780908211.04,0.13,-0.64,-0.71,-20.30,134.35,53.75,0.96
1780908211.25,-0.06,-0.48,-0.59,-29.48,59.64,61.18,0.76
1780908211.44,0.08,-0.92,-0.50,-19.52,58.89,24.86,1.05
1780908211.65,-0.12,-0.81,-0.52,14.59,18.66,15.02,0.97
1780908211.84,-0.05,-0.93,-0.67,7.08,-10.85,-10.37,1.15
1780908212.04,0.16,-1.14,-0.83,9.24,24.98,-0.75,1.42
1780908212.24,0.26,-1.31,-0.80,11.62,17.33,-13.90,1.56
1780908212.45,0.11,-0.91,-0.82,-12.72,-40.04,20.28,1.23
1780908212.64,0.14,-0.96,-0.55,-43.19,-3.17,-9.50,1.12
1780908212.84,0.12,-0.99,-0.55,27.40,15.21,14.69,1.13
1780908213.04,0.13,-0.68,-0.35,26.21,8.84,2.17,0.78
1780908213.24,0.03,-0.56,-0.56,34.95,28.87,21.63,0.80
1780908213.44,-0.04,-0.74,-0.05,-92.12,-20.79,-12.05,0.75
1780908213.64,-0.11,-0.60,-0.56,-14.04,55.59,27.66,0.83
1780908213.84,0.23,-0.89,-0.50,3.31,-36.37,-22.80,1.05
1780908214.04,0.08,-0.75,-0.44,-0.84,-15.53,-16.97,0.88
1780908214.24,0.10,-0.98,-0.55,-5.98,12.00,-25.22,1.13
1780908214.44,0.34,-1.39,-1.00,-8.68,-4.55,-9.94,1.75
1780908214.64,0.17,-1.17,-0.80,2.19,-19.37,19.31,1.43
1780908214.84,0.02,-0.79,-0.46,37.16,-1.40,7.65,0.91
1780908215.05,0.01,-0.41,-0.32,25.46,-3.24,6.91,0.52
