time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566295.06,-0.03,-1.11,0.04,13.65,-14.73,3.54,1.11
1773566295.15,0.11,-0.78,0.04,-35.62,28.56,-48.06,0.78
1773566295.26,-0.06,-1.11,0.19,-48.66,55.47,-28.93,1.13
1773566295.37,0.02,-0.82,0.16,-17.88,50.92,-21.02,0.83
1773566295.46,-0.09,-0.94,0.20,-40.35,46.58,-6.20,0.96
1773566295.56,-0.05,-0.99,0.25,-7.85,3.65,3.56,1.03
1773566295.66,-0.07,-1.08,0.16,2.99,-29.92,33.22,1.09
1773566295.78,-0.13,-1.05,0.10,0.24,-51.91,21.01,1.07
1773566295.88,-0.20,-0.80,-0.11,32.20,-12.89,38.96,0.83
1773566295.98,-0.15,-0.78,0.02,-39.56,-66.32,6.38,0.80
1773566296.08,-0.18,-0.91,0.09,-30.06,-25.41,-12.86,0.94
1773566296.18,-0.22,-0.87,0.11,-3.08,-44.47,-11.70,0.90
1773566296.30,-0.25,-1.02,0.15,-22.76,-66.63,-8.44,1.06
1773566296.40,-0.23,-1.06,0.25,52.89,-49.92,-1.59,1.11
1773566296.49,-0.05,-1.10,-0.12,8.37,-30.61,21.82,1.10
1773566296.60,0.07,-0.91,-0.03,-23.80,-28.40,-25.36,0.91
1773566296.71,-0.11,-0.96,0.09,-12.20,7.56,1.40,0.97
1773566296.81,-0.03,-0.80,0.12,-8.93,-33.50,4.01,0.81
1773566296.92,-0.10,-1.01,0.16,-16.08,-33.10,3.37,1.03
1773566297.02,-0.16,-1.11,0.23,-12.46,-15.30,32.20,1.14
1773566297.13,-0.18,-1.01,0.22,56.03,-54.64,32.67,1.05
1773566297.22,-0.07,-1.10,-0.15,-32.47,-36.31,-13.96,1.11
1773566297.32,-0.11,-0.90,-0.12,-59.85,-23.62,-25.57,0.92
1773566297.43,-0.08,-0.80,0.10,29.13,-16.84,-7.41,0.81
1773566297.53,-0.25,-0.95,0.14,-17.50,3.11,-18.46,0.99
