time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566951.00,0.21,-0.96,-0.05,-12.14,-16.15,0.78,0.99
1773566951.83,0.17,-1.03,-0.03,17.44,-5.59,20.50,1.04
1773566951.95,0.19,-0.99,-0.04,19.51,-14.29,10.03,1.01
1773566952.04,0.19,-0.90,-0.03,31.04,-18.23,34.64,0.92
1773566952.15,0.04,-1.01,0.06,-14.37,-7.95,50.11,1.01
1773566952.25,0.02,-0.97,-0.01,7.85,-14.18,16.46,0.97
1773566952.35,-0.02,-0.96,0.05,13.57,1.51,7.94,0.96
1773566952.46,-0.03,-0.98,0.07,11.21,2.82,18.96,0.99
1773566952.57,0.01,-0.97,0.05,15.30,-2.21,18.30,0.97
1773566952.67,0.01,-0.96,0.10,12.37,-4.64,32.53,0.97
1773566952.77,-0.04,-0.99,0.10,7.28,-5.42,26.23,1.00
1773566952.88,-0.07,-0.95,0.09,-12.44,33.66,33.89,0.96
1773566952.98,-0.13,-1.02,0.07,2.66,74.43,32.50,1.04
1773566953.08,-0.12,-1.08,0.15,-4.63,83.83,11.53,1.10
1773566953.18,-0.45,-1.31,0.32,-9.39,100.15,-26.47,1.42
1773566953.28,-0.21,-0.91,-0.02,-21.53,-16.46,1.94,0.94
1773566953.40,-0.35,-1.04,0.04,27.28,-6.76,12.27,1.09
1773566953.50,-0.36,-1.03,0.15,-34.93,25.34,7.91,1.10
1773566953.60,-0.28,-0.98,0.09,-11.85,7.27,-42.89,1.03
1773566953.70,-0.14,-0.93,0.11,-10.14,-19.83,-59.41,0.95
1773566953.81,-0.10,-0.96,0.05,-21.24,-20.15,-64.17,0.96
1773566953.90,-0.05,-0.87,0.04,6.29,-53.18,-66.08,0.87
1773566954.01,-0.02,-0.69,0.01,6.47,-68.53,-42.99,0.69
1773566954.11,0.04,-0.71,-0.06,6.81,-58.81,-39.51,0.71
1773566954.21,0.07,-1.05,0.03,9.74,-2.58,28.67,1.05
