time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908658.23,-0.14,-0.91,-0.33,-1.25,-7.21,-0.92,0.98
1780908658.44,-0.14,-0.88,-0.52,-15.13,-0.99,-0.48,1.04
1780908658.63,-0.11,-0.76,-0.60,-35.13,-2.19,1.89,0.98
1780908658.83,-0.20,-0.70,-0.57,-49.90,13.43,5.66,0.92
1780908659.03,-0.04,-0.56,-0.34,-19.34,17.96,16.82,0.66
1780908659.22,-0.12,-0.59,-0.79,-12.27,-14.63,1.05,0.99
1780908659.48,-0.12,-0.73,-0.91,-68.64,8.85,-26.79,1.17
1780908659.68,-0.03,-0.81,-1.01,49.85,-11.03,-0.29,1.30
1780908659.83,-0.31,-0.95,-0.78,58.42,-5.89,4.53,1.27
1780908660.03,-0.18,-1.00,-0.45,-3.15,-21.35,-15.30,1.11
1780908660.23,-0.09,-0.84,-0.21,15.19,-8.07,-0.06,0.87
1780908660.43,-0.10,-0.92,-0.30,14.97,-2.20,0.94,0.97
1780908660.68,-0.19,-0.96,-0.47,-15.25,-6.70,-0.76,1.08
1780908660.83,-0.18,-0.89,-0.41,-11.01,1.67,3.21,1.00
1780908661.08,-0.20,-0.90,-0.43,-3.98,1.02,1.98,1.02
1780908661.23,-0.20,-0.88,-0.47,-6.36,-2.22,-0.36,1.02
1780908661.48,-0.20,-0.89,-0.45,-2.39,-1.17,-0.82,1.01
1780908661.63,-0.19,-0.88,-0.47,-5.14,-3.07,-0.88,1.02
1780908661.83,-0.20,-0.90,-0.47,-3.95,-2.91,-1.54,1.03
1780908662.03,-0.20,-0.89,-0.46,-4.98,-2.76,-0.27,1.03
1780908662.23,-0.18,-0.85,-0.48,-16.63,2.41,2.39,0.99
1780908662.43,-0.13,-0.83,-0.59,-18.51,14.18,-0.50,1.03
