time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909730.49,-0.07,-0.90,0.06,2.83,59.54,24.31,0.90
1780909730.69,-0.47,-1.31,-0.09,20.88,79.63,20.08,1.40
1780909730.89,-0.17,-0.58,-0.02,21.65,17.26,3.92,0.60
1780909731.09,-0.41,-0.94,0.05,22.54,36.20,-11.16,1.03
1780909731.28,-0.35,-0.85,0.20,4.46,13.53,-36.33,0.94
1780909731.49,-0.41,-1.38,-0.26,39.92,50.79,-71.14,1.46
1780909731.69,-0.11,-0.89,-0.02,27.67,35.70,4.40,0.89
1780909731.89,-0.06,-0.88,0.01,29.88,0.19,6.66,0.88
1780909732.08,-0.05,-0.94,0.11,-25.71,31.72,11.86,0.95
1780909732.29,0.01,-0.87,0.19,-4.92,-14.47,20.46,0.89
1780909732.50,-0.40,-1.39,-0.02,-32.93,-61.62,9.87,1.44
1780909732.68,-0.36,-0.66,0.09,-0.21,22.80,18.18,0.75
1780909732.89,-0.21,-0.94,0.13,3.95,-0.28,-8.56,0.97
1780909733.09,-0.22,-0.80,0.30,-21.95,73.27,-29.07,0.89
1780909733.29,0.51,-0.95,0.15,36.52,-161.22,-17.24,1.09
1780909733.49,-0.00,-0.88,0.18,-25.33,-3.02,13.24,0.90
1780909733.69,0.03,-0.94,0.16,-13.20,16.24,19.32,0.95
1780909733.89,-0.03,-0.83,0.26,-18.92,60.89,18.96,0.87
1780909734.09,-0.41,-1.31,-0.11,-5.15,6.99,29.95,1.38
1780909734.29,-0.39,-0.89,-0.05,-21.97,-15.05,9.81,0.98
1780909734.49,-0.36,-0.89,0.06,-15.96,-12.03,-17.02,0.97
1780909734.69,-0.27,-0.80,0.25,-0.35,51.11,-40.67,0.88
1780909734.89,0.05,-0.87,0.05,-84.63,43.97,24.49,0.87
1780909735.09,-0.09,-0.96,-0.02,-0.71,-43.00,-0.23,0.97
1780909735.28,-0.08,-0.88,0.08,-0.60,-25.93,14.08,0.89
1780909735.49,-0.17,-0.85,0.25,-6.65,-23.92,27.21,0.90
1780909735.69,-0.57,-1.33,0.23,8.40,-62.30,33.88,1.47
1780909735.89,-0.09,-0.69,0.11,-14.23,76.07,23.47,0.71
1780909736.09,-0.44,-0.94,-0.00,8.78,-3.76,-6.42,1.04
1780909736.29,-0.39,-0.77,0.14,-10.05,25.79,-30.27,0.87
1780909736.49,-0.52,-1.40,-0.42,87.05,33.28,-50.45,1.55
1780909736.69,-0.13,-0.95,-0.01,20.18,-13.82,-2.83,0.96
1780909736.89,-0.05,-0.92,0.03,-2.21,-18.95,6.40,0.92
