time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566147.5136404,0.09,-0.49,0.07,-12.55,-14.5,-17.37,0.5
1773566147.6248066,0.04,-0.65,-0.04,-147.91,11.45,88.92,0.65
1773566147.7268088,0.04,-1.07,-0.08,12.44,73.92,16.72,1.07
1773566147.8423135,0.16,-1.27,-0.18,-110.4,17.91,-19.91,1.3
1773566147.9332647,0.32,-1.42,-0.04,194.92,-74.92,-22.09,1.46
1773566148.038923,0.34,-1.18,0.14,26.21,-33.63,103.97,1.24
1773566148.139851,0.42,-0.83,-0.13,104.9,-172.21,-136.58,0.94
1773566148.2404346,-0.41,-1.2,0.24,-165.76,77.54,137.54,1.29
1773566148.343459,0.09,-0.99,-0.13,-6.72,-50.28,-44.35,1.0
1773566148.4473605,0.16,-0.85,-0.03,81.18,14.21,-109.7,0.87
1773566148.55319,0.14,-0.85,0.21,114.5,-18.35,-65.54,0.89
1773566148.643497,0.15,-0.94,0.22,-39.15,-40.52,109.89,0.98
1773566148.7599983,-0.01,-1.23,0.13,-130.24,-4.7,-3.51,1.23
1773566148.8656378,0.48,-1.36,0.17,-20.27,-30.96,-105.16,1.45
1773566148.9614022,0.7,-1.08,0.09,-38.18,1.98,54.85,1.29
1773566149.0615306,0.08,-0.97,-0.08,-80.24,21.79,-53.73,0.98
1773566149.1641908,0.11,-1.17,-0.07,-14.38,17.21,-84.05,1.17
1773566149.276663,0.03,-1.08,-0.09,13.39,36.49,-27.96,1.09
1773566149.3787518,0.09,-0.67,-0.09,-28.58,-11.05,43.3,0.68
