time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909645.38,0.52,-0.82,0.16,13.27,17.40,6.43,0.98
1780909645.59,0.46,-0.74,0.18,-16.10,19.35,-8.35,0.89
1780909645.78,0.42,-0.48,-0.01,10.24,30.42,-35.66,0.64
1780909645.98,0.53,-0.67,0.90,134.50,168.53,30.80,1.24
1780909646.18,-0.46,0.09,1.25,82.62,-103.31,69.14,1.34
1780909646.38,0.43,-0.46,0.80,5.53,-40.21,-34.07,1.02
1780909646.58,0.54,-0.35,0.41,-1.56,17.13,-4.67,0.77
1780909646.78,0.46,-0.40,0.73,-0.89,0.70,0.55,0.95
1780909646.98,0.45,-0.32,0.79,-7.53,10.43,-4.89,0.96
1780909647.18,0.39,-0.41,0.78,-7.97,0.18,1.30,0.96
1780909647.38,0.43,-0.33,0.76,0.19,-5.22,0.89,0.93
1780909647.58,0.44,-0.37,0.74,-1.51,-0.36,5.38,0.94
1780909647.78,0.41,-0.37,0.75,-3.00,3.94,1.01,0.94
1780909647.98,0.41,-0.39,0.79,-1.99,-0.73,-1.34,0.97
1780909648.18,0.40,-0.39,0.76,-2.76,-0.14,-0.57,0.94
1780909648.38,0.41,-0.38,0.75,-2.31,-1.18,0.53,0.94
1780909648.58,0.41,-0.38,0.73,-2.40,-1.57,-0.71,0.92
1780909648.78,0.40,-0.40,0.74,-0.34,-1.95,-0.82,0.94
1780909648.98,0.40,-0.41,0.70,-8.24,9.50,1.41,0.91
1780909649.18,0.37,-0.35,0.74,-16.55,-13.48,2.50,0.90
1780909649.38,0.41,-0.42,0.76,-9.94,-9.14,9.73,0.96
1780909649.58,0.66,-0.51,0.57,-12.27,10.37,8.35,1.01
