time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908062.71,-0.32,-0.45,-0.29,-16.46,-137.27,-36.11,0.62
1780908062.91,-0.05,-2.00,-0.77,-78.11,-81.68,-79.48,2.14
1780908063.11,-0.13,-0.38,-0.18,-31.21,-53.67,-3.79,0.43
1780908063.31,0.14,-2.00,-0.78,63.33,-37.87,11.61,2.15
1780908063.51,-0.09,-0.78,-0.48,34.21,3.81,15.52,0.92
1780908063.71,0.15,-2.00,-0.88,22.30,19.51,-20.31,2.19
1780908063.91,-0.02,-0.27,-0.17,17.02,-35.60,14.42,0.32
1780908064.11,-0.24,-1.61,-0.35,3.85,-50.31,35.43,1.67
1780908064.31,-0.06,-0.55,-0.32,23.96,22.02,2.50,0.64
1780908064.51,-0.33,-1.09,-0.21,23.77,67.96,26.83,1.16
1780908064.71,0.09,-0.05,-0.21,48.59,-11.61,9.96,0.24
1780908064.91,-0.49,-1.34,-0.44,-1.88,-79.15,-8.16,1.49
1780908065.11,-0.16,-0.56,-0.33,44.37,-13.11,-33.97,0.67
1780908065.31,-0.53,-0.85,-0.02,-26.18,33.78,31.10,1.01
1780908065.51,-0.05,-0.05,-0.28,20.84,-81.90,-10.14,0.29
1780908065.71,-0.50,-1.04,-0.23,1.19,-165.69,-57.29,1.17
1780908065.91,-0.22,-0.22,-0.35,10.06,-144.74,-56.08,0.47
1780908066.11,-0.68,-1.01,-0.07,-16.61,-118.30,-10.98,1.22
1780908066.31,0.48,-1.16,-0.72,-5.65,-150.36,-48.00,1.45
1780908066.52,-0.49,-1.86,-0.70,-45.87,-131.39,-34.98,2.05
1780908066.71,-0.25,-0.76,-0.24,-22.66,7.17,15.34,0.83
1780908066.91,0.23,-2.00,-0.78,-30.67,54.00,-41.19,2.16
1780908067.11,-0.32,-0.86,-0.00,-6.64,-30.11,-22.57,0.92
1780908067.31,-0.20,-1.70,-0.28,-35.68,-74.92,-64.07,1.74
1780908067.51,-0.00,-0.64,-0.22,-21.70,8.89,12.52,0.68
