time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909306.28,-0.24,-0.95,-0.44,-18.82,-23.56,14.92,1.07
1780909306.48,-0.28,-0.93,-0.44,-28.51,-35.25,-0.69,1.06
1780909306.68,-0.34,-0.89,-0.33,-1.59,-54.44,-36.12,1.00
1780909306.88,-0.24,-0.93,-0.45,17.58,-53.19,-56.16,1.06
1780909307.08,-0.06,-1.09,-0.61,26.47,-48.90,-44.19,1.25
1780909307.28,0.17,-0.92,-0.29,23.33,-75.79,-43.89,0.98
1780909307.48,0.15,-0.97,-0.33,1.52,-44.38,-1.78,1.03
1780909307.68,0.12,-0.98,-0.25,-16.51,-58.24,-1.69,1.02
1780909307.89,0.18,-0.93,-0.16,-11.94,-65.63,4.40,0.96
1780909308.08,0.10,-0.94,-0.58,8.56,23.02,31.94,1.11
1780909308.28,-0.17,-1.05,-0.71,-4.94,64.46,38.16,1.28
1780909308.48,-0.22,-0.89,-0.51,4.69,85.45,21.96,1.05
1780909308.68,-0.32,-0.84,-0.45,29.32,99.99,40.79,1.01
1780909308.88,-0.17,-0.74,-0.55,17.46,109.89,8.27,0.94
1780909309.08,0.52,-0.84,-0.38,24.05,62.07,-27.06,1.06
1780909309.28,0.04,-1.18,-0.55,-2.98,72.50,31.87,1.30
1780909309.48,0.26,-0.90,-0.66,-35.06,57.12,15.73,1.15
1780909309.68,0.19,-0.79,-0.57,-5.02,54.07,20.05,0.99
1780909309.88,0.20,-0.81,-0.51,14.31,66.08,59.64,0.98
1780909310.08,0.07,-0.93,-0.44,18.72,37.22,57.70,1.03
1780909310.28,-0.11,-1.06,-0.37,15.95,112.35,35.06,1.13
1780909310.48,-0.20,-0.81,-0.28,9.17,104.78,27.48,0.89
1780909310.69,-0.30,-0.88,-0.33,3.89,48.22,12.56,0.98
1780909310.88,-0.26,-0.98,-0.36,-14.69,-32.05,-17.18,1.08
1780909311.08,-0.24,-0.93,-0.32,-5.65,-73.81,-30.81,1.02
