time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910055.83,0.09,-0.88,-0.27,6.37,-49.66,1.67,0.93
1780910056.03,0.44,-1.89,-0.64,13.58,-23.99,-14.65,2.04
1780910056.23,-0.15,0.06,-0.12,8.31,-33.16,-21.41,0.20
1780910056.43,0.29,-1.71,-0.36,9.56,-13.86,-3.80,1.77
1780910056.64,-0.08,-0.06,-0.16,-9.09,-15.05,18.59,0.19
1780910056.83,0.21,-1.57,-0.38,34.85,-0.89,34.38,1.63
1780910057.03,0.18,0.16,-0.13,16.30,-41.52,-33.08,0.27
1780910057.24,0.18,-1.07,-0.50,32.85,2.03,-8.60,1.20
1780910057.43,0.29,-0.17,-0.27,-0.22,-19.44,-18.06,0.43
1780910057.64,0.33,-0.77,-0.56,31.74,-7.11,-9.76,1.00
1780910057.83,0.25,-0.43,-0.26,15.00,-15.86,-25.90,0.56
1780910058.04,0.26,-0.92,-0.71,14.49,-5.98,12.15,1.19
1780910058.23,0.15,-0.49,-0.19,64.05,17.05,-27.32,0.55
1780910058.43,0.43,-0.80,-0.58,-23.78,49.53,53.42,1.08
1780910058.63,0.23,-0.67,-0.55,26.81,42.32,-11.72,0.90
1780910058.83,0.17,-0.51,-0.61,-55.40,25.05,-2.66,0.82
1780910059.04,0.04,-0.74,-0.52,76.63,58.63,-8.10,0.90
1780910059.23,0.47,-0.90,-0.61,-70.58,43.89,5.31,1.18
1780910059.43,0.12,-0.39,-0.41,52.99,28.80,-9.67,0.58
1780910059.63,0.21,-0.80,-0.49,-20.52,27.60,19.17,0.96
