time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566874.72,-0.25,-0.88,0.52,-27.50,63.21,-31.96,1.05
1773566874.80,-0.18,-0.90,0.35,8.73,60.59,-37.54,0.98
1773566874.90,-0.61,-0.79,0.71,39.73,8.32,-73.96,1.23
1773566875.02,-0.14,-0.63,0.23,8.60,33.94,-17.45,0.69
1773566875.12,-0.54,-0.75,0.64,56.79,13.42,-58.15,1.12
1773566875.22,-0.20,-0.69,0.29,53.45,14.85,-6.63,0.77
1773566875.32,-0.35,-0.90,0.50,0.82,-9.10,-25.25,1.09
1773566875.42,-0.29,-0.90,0.59,-49.74,-27.86,-33.62,1.11
1773566875.53,-0.36,-1.01,0.51,-99.21,-0.67,-20.43,1.18
1773566875.64,-0.19,-0.56,0.44,9.08,-61.59,-95.63,0.74
1773566875.74,-0.12,-0.64,0.35,-62.47,41.25,-24.29,0.74
1773566875.83,-0.37,-0.82,0.74,44.63,58.88,-20.37,1.17
1773566875.95,-0.07,-0.70,0.30,12.79,39.66,-1.53,0.77
1773566876.05,-0.14,-0.88,0.53,44.47,56.47,-32.76,1.04
1773566876.16,-0.27,-0.95,0.56,-101.40,109.30,-42.66,1.13
