time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773567049.29,-0.45,-0.71,0.57,-26.95,-30.12,-6.21,1.02
1773567049.39,-0.42,-0.65,0.46,-43.33,9.24,-4.11,0.90
1773567049.50,-0.32,-0.60,0.39,-24.38,3.71,-34.83,0.79
1773567049.60,-0.28,-0.63,0.36,-60.84,4.79,-88.83,0.78
1773567049.70,-0.05,-0.74,0.35,-48.02,7.79,-85.53,0.82
1773567049.80,-0.10,-0.84,0.37,-52.06,29.65,-59.12,0.93
1773567049.91,-0.10,-0.81,0.33,-57.31,28.52,-58.95,0.88
1773567050.02,0.08,-0.87,0.34,-60.18,-14.86,-68.49,0.94
1773567050.11,0.04,-0.96,0.22,-40.17,-46.26,-9.65,0.99
1773567050.22,-0.09,-0.75,0.20,28.20,-102.69,50.49,0.78
1773567050.32,-0.25,-0.97,0.19,0.12,-42.52,66.26,1.02
1773567050.42,-0.35,-0.99,-0.02,1.89,4.03,41.34,1.06
1773567050.53,-0.35,-1.07,0.23,40.17,41.62,-15.63,1.15
1773567050.62,-0.25,-0.89,0.20,-29.21,30.96,-55.01,0.94
1773567050.74,-0.11,-0.89,0.18,-30.76,9.80,-60.00,0.91
1773567050.84,-0.20,-1.20,0.15,-30.08,68.84,-32.86,1.23
1773567050.94,-0.15,-0.65,0.28,50.67,-2.63,-14.63,0.73
1773567051.05,-0.20,-1.00,0.22,-38.58,81.48,-59.18,1.05
1773567051.15,-0.22,-0.92,0.39,108.85,65.69,-12.70,1.02
1773567051.25,-0.07,-0.85,0.24,-20.58,102.73,-87.28,0.89
1773567051.36,-0.05,-0.87,0.32,34.15,146.78,-67.99,0.93
1773567051.45,-0.01,-0.99,0.42,8.26,173.28,-62.41,1.08
