time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908712.93,-0.11,-0.86,-0.54,-5.95,0.79,3.15,1.03
1780908713.13,-0.06,-0.72,-0.84,-10.32,-2.05,-2.80,1.11
1780908713.33,-0.04,-0.51,-0.52,-55.63,21.37,1.40,0.73
1780908713.53,-0.03,-0.58,-0.71,-37.79,22.96,-4.38,0.92
1780908713.73,0.03,-0.60,-0.83,-23.30,-20.38,-6.06,1.02
1780908713.93,-0.03,-0.81,-0.89,36.41,2.61,-13.01,1.21
1780908714.13,0.01,-0.83,-1.21,55.07,0.35,11.00,1.46
1780908714.33,-0.34,-1.12,-1.20,-59.66,-37.34,11.99,1.68
1780908714.53,-0.15,-0.87,-0.28,56.08,-7.57,0.92,0.92
1780908714.73,-0.14,-0.93,-0.48,7.03,-27.44,-14.16,1.05
1780908714.93,-0.10,-0.88,-0.44,-10.05,-10.37,-6.48,0.99
1780908715.13,-0.15,-0.88,-0.47,-3.84,-0.91,0.28,1.01
1780908715.33,-0.14,-0.92,-0.53,0.80,5.68,5.03,1.07
1780908715.53,-0.15,-0.90,-0.44,-2.24,2.21,1.56,1.01
1780908715.73,-0.16,-0.90,-0.52,-3.85,-2.86,-0.11,1.05
1780908715.93,-0.16,-0.89,-0.47,-5.76,-0.92,0.55,1.02
1780908716.13,-0.16,-0.87,-0.48,-7.90,-1.43,-2.14,1.01
1780908716.33,-0.15,-0.87,-0.50,-4.58,-1.00,-0.75,1.01
1780908716.53,-0.14,-0.88,-0.53,2.95,0.91,0.40,1.04
1780908716.73,-0.14,-0.83,-0.53,-12.05,5.27,-0.30,1.00
1780908716.93,-0.15,-0.83,-0.46,-20.48,-0.52,-2.10,0.96
