time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780906924.00,0.05,-0.99,-0.29,4.68,39.03,13.92,1.03
1780906924.20,0.07,-0.97,-0.32,-13.39,61.98,-3.72,1.03
1780906924.40,0.13,-0.94,-0.38,1.31,76.55,11.17,1.02
1780906924.60,0.13,-0.93,-0.32,11.66,73.09,26.07,0.99
1780906924.80,0.09,-0.96,-0.26,3.55,84.07,33.52,1.00
1780906925.00,-0.17,-0.86,-0.04,20.72,36.23,-9.16,0.88
1780906925.20,-0.37,-0.84,-0.06,-0.26,31.40,27.92,0.92
1780906925.40,-0.17,-1.01,-0.16,-3.50,25.73,-3.50,1.03
1780906925.60,-0.31,-0.99,-0.18,9.92,15.70,-16.10,1.05
1780906925.80,0.12,-0.65,-0.22,16.89,-7.44,-15.20,0.69
1780906926.00,-0.04,-0.84,-0.20,-1.46,-1.90,-11.63,0.87
1780906926.20,0.17,-0.92,-0.24,-1.65,-12.66,-1.04,0.96
1780906926.40,0.21,-0.92,-0.23,-0.76,12.98,12.82,0.97
1780906926.61,0.16,-1.10,-0.19,0.28,19.37,17.48,1.12
1780906926.80,0.01,-0.76,-0.29,10.02,57.87,27.18,0.81
1780906927.00,0.04,-0.75,-0.20,-14.44,65.11,19.23,0.78
1780906927.20,-0.11,-0.97,-0.23,-1.03,51.21,-0.09,1.00
1780906927.40,-0.17,-1.28,-0.57,-34.37,31.59,-19.53,1.41
1780906927.60,0.09,-0.94,-0.43,-38.73,26.25,-30.89,1.04
1780906927.80,0.11,-0.86,-0.27,0.56,5.73,1.60,0.91
