time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909572.08,-0.40,-0.90,0.10,-28.86,8.63,-6.01,0.99
1780909572.28,-0.12,-0.72,-0.31,25.53,-30.02,5.92,0.79
1780909572.48,-0.41,-1.21,-0.10,4.28,-33.40,-3.85,1.28
1780909572.68,-0.22,-0.76,-0.12,33.24,-18.69,9.84,0.80
1780909572.88,-0.16,-0.77,0.00,10.37,-36.12,5.64,0.78
1780909573.08,-0.62,-1.15,-0.25,-7.38,7.07,22.20,1.33
1780909573.33,-0.24,-0.62,-0.05,20.53,9.96,4.01,0.66
1780909573.48,-0.47,-0.94,0.06,-42.20,28.73,-19.82,1.05
1780909573.73,-0.28,-0.67,-0.18,45.18,-38.57,5.26,0.75
1780909573.88,0.01,-1.13,-0.26,-48.32,-85.40,5.00,1.16
1780909574.08,-0.31,-0.95,0.02,17.79,61.36,22.57,0.99
1780909574.28,0.03,-0.55,0.03,51.72,1.85,25.63,0.55
1780909574.48,-0.50,-0.81,-0.17,29.86,43.63,-7.89,0.96
1780909574.68,-0.46,-1.00,-0.17,-0.85,77.88,-26.18,1.11
1780909574.89,-0.34,-0.80,-0.09,9.73,54.48,1.23,0.87
1780909575.08,-0.26,-1.14,-0.05,-7.27,64.11,18.21,1.17
1780909575.28,-0.29,-1.12,-0.33,-34.95,31.45,0.88,1.20
1780909575.48,-0.22,-0.79,-0.24,51.19,-31.76,5.44,0.85
1780909575.68,-0.23,-0.75,0.04,4.60,-46.15,9.92,0.79
1780909575.88,-0.52,-0.93,-0.22,26.80,-39.60,11.59,1.08
1780909576.08,-0.43,-0.75,-0.09,-22.13,-1.25,1.10,0.87
1780909576.28,-0.38,-0.82,-0.02,-22.08,40.98,-14.65,0.90
1780909576.48,-0.42,-1.60,-0.26,5.47,-59.49,-11.62,1.67
1780909576.68,-0.17,-0.83,-0.08,-5.19,3.23,-4.44,0.85
1780909576.88,-0.31,-0.83,0.02,36.95,12.03,27.85,0.88
1780909577.08,-0.78,-1.25,-0.48,63.09,-102.81,43.07,1.54
1780909577.28,-0.03,-0.56,0.14,-24.39,21.88,14.49,0.57
1780909577.48,-0.53,-0.85,-0.09,29.66,5.32,-8.90,1.01
1780909577.68,-0.48,-0.81,-0.00,-25.34,9.06,-15.86,0.94
1780909577.88,-0.23,-0.79,0.05,9.91,10.11,-22.44,0.82
