time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780910334.76,0.00,-0.08,0.97,-4.68,-3.50,-0.18,0.98
1780910334.96,0.05,-0.07,0.93,-7.21,-1.95,6.89,0.94
1780910335.16,0.09,-0.11,0.91,-1.95,-1.71,-2.02,0.93
1780910335.36,0.05,-0.09,0.93,-2.52,-2.23,-0.08,0.94
1780910335.56,0.06,-0.10,0.91,2.56,4.25,1.38,0.91
1780910335.76,0.03,-0.08,0.91,0.41,2.65,4.27,0.92
1780910335.96,0.06,-0.09,0.93,-2.10,-2.34,-3.82,0.93
1780910336.16,0.05,-0.08,0.93,1.22,-0.89,-1.76,0.94
1780910336.36,0.03,-0.07,0.94,1.78,-0.37,1.65,0.94
1780910336.56,0.03,-0.08,0.93,-2.06,-0.98,-0.94,0.94
1780910336.76,0.03,-0.08,0.95,-3.11,-1.64,-0.35,0.95
1780910336.96,0.03,-0.09,0.92,-4.19,-1.82,-0.24,0.93
1780910337.16,0.03,-0.10,0.93,-4.66,-1.72,0.53,0.93
1780910337.36,0.03,-0.11,0.93,-4.31,-1.68,-0.83,0.94
1780910337.56,0.03,-0.11,0.92,-2.71,-1.82,-0.60,0.93
1780910337.77,0.03,-0.11,0.92,0.96,-1.21,-0.55,0.92
1780910337.96,0.03,-0.10,0.94,-0.53,-1.18,-0.61,0.94
1780910338.16,0.03,-0.10,0.92,-1.44,-0.62,-0.33,0.93
1780910338.36,0.03,-0.09,0.93,-0.60,-0.92,-0.85,0.94
1780910338.56,0.02,-0.07,0.90,4.76,1.54,-0.12,0.90
