time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909979.86,0.40,-0.84,-0.19,17.43,8.66,-8.82,0.95
1780909980.06,0.45,-1.22,-0.71,-31.86,122.84,-7.38,1.48
1780909980.26,0.18,-0.39,-0.61,-28.66,210.24,40.11,0.75
1780909980.46,0.08,-1.81,-1.00,-55.52,150.08,123.66,2.07
1780909980.66,0.19,-0.70,-0.03,7.02,77.04,18.30,0.72
1780909980.86,0.14,-1.53,-0.69,13.39,66.88,22.18,1.69
1780909981.06,0.30,-0.68,-0.36,22.98,58.20,1.66,0.83
1780909981.26,0.44,-1.02,-0.70,18.05,138.32,2.37,1.31
1780909981.46,-0.01,-0.40,-0.13,18.05,13.11,0.73,0.42
1780909981.66,-0.05,-1.45,-0.48,-41.28,-78.18,-9.93,1.53
1780909981.86,0.41,-0.54,-0.16,-17.99,-12.07,-29.84,0.70
1780909982.06,0.19,-1.20,-0.87,-10.74,43.60,6.95,1.49
1780909982.26,-0.05,-0.25,-0.09,7.15,-55.74,-13.21,0.27
1780909982.47,0.16,-1.48,-1.23,-19.76,-115.14,4.49,1.93
1780909982.67,-0.17,-0.25,-0.07,65.00,-82.27,-68.37,0.31
1780909982.86,0.09,-1.56,-1.07,22.68,-112.48,-54.06,1.89
1780909983.06,-0.11,-0.49,-0.46,8.96,-205.55,-76.83,0.68
1780909983.26,0.01,-1.12,-0.80,37.35,-203.79,-39.77,1.37
1780909983.46,0.27,-0.40,-0.31,-13.48,-112.47,-68.48,0.58
1780909983.66,0.25,-0.81,-0.53,-13.13,-30.33,-64.44,1.00
1780909983.86,-0.04,-0.49,0.03,56.61,14.27,26.45,0.49
1780909984.06,-0.06,-1.07,-0.71,19.86,-57.32,-13.76,1.29
1780909984.26,0.19,-0.67,-0.44,-0.34,-33.37,-41.99,0.82
