time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909213.89,0.02,-0.98,-0.36,4.66,-48.52,-16.30,1.04
1780909214.09,0.09,-0.95,-0.31,-9.31,-25.40,-14.02,1.00
1780909214.30,0.08,-1.01,-0.34,-10.66,0.09,-14.85,1.06
1780909214.49,0.11,-0.99,-0.30,25.75,10.79,-4.02,1.04
1780909214.69,0.21,-0.88,-0.38,0.28,-2.84,-3.87,0.98
1780909214.89,0.18,-0.95,-0.38,-16.61,-11.59,-18.91,1.04
1780909215.09,0.13,-1.03,-0.32,-23.88,14.14,15.23,1.09
1780909215.29,0.16,-1.01,-0.25,5.50,-22.37,26.95,1.05
1780909215.49,0.25,-1.05,-0.51,-13.07,14.46,9.78,1.19
1780909215.69,-0.10,-1.00,-0.68,-19.33,47.02,12.63,1.22
1780909215.89,0.02,-0.90,-0.43,-12.14,53.24,25.50,1.00
1780909216.09,-0.08,-0.95,-0.38,-7.53,-12.82,-7.86,1.02
1780909216.30,-0.13,-1.00,-0.26,22.70,2.68,3.48,1.04
1780909216.49,-0.05,-0.80,-0.68,3.88,4.80,-13.83,1.05
1780909216.69,0.23,-0.89,-0.64,8.92,-65.10,-31.83,1.12
1780909216.89,0.09,-1.09,-0.51,-5.64,-80.37,-29.02,1.21
1780909217.10,0.42,-0.83,-0.37,11.30,-89.47,-33.83,1.00
1780909217.29,-0.08,-0.99,-0.50,-31.40,-76.83,-17.40,1.11
1780909217.49,-0.09,-1.01,-0.49,-36.31,-70.60,-10.59,1.13
1780909217.69,-0.05,-0.94,-0.40,12.46,-92.85,-21.11,1.02
1780909217.89,-0.16,-0.86,-0.36,11.02,-49.15,-25.50,0.95
1780909218.09,0.06,-0.97,-0.39,3.87,-2.50,-34.96,1.04
1780909218.29,0.14,-0.93,-0.42,-19.14,53.52,-22.89,1.03
1780909218.49,0.12,-0.99,-0.31,-4.31,22.52,-8.23,1.04
1780909218.69,0.19,-0.97,-0.21,3.19,5.37,1.74,1.01
