time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566347.39,-0.01,-0.97,-0.03,-58.50,7.21,-28.96,0.97
1773566347.51,-0.03,-0.93,-0.09,-83.59,-2.89,-37.73,0.94
1773566347.61,-0.05,-1.00,-0.14,-102.46,-2.11,-56.73,1.01
1773566347.71,0.10,-1.18,-0.32,-80.60,0.64,-49.48,1.22
1773566347.80,0.15,-1.21,-0.56,-50.43,22.87,-8.23,1.34
1773566347.91,0.21,-1.05,-0.59,-11.40,-21.30,35.31,1.23
1773566348.02,0.12,-0.98,-0.43,17.37,4.55,46.99,1.08
1773566348.11,0.08,-0.88,-0.41,49.69,-2.84,75.17,0.98
1773566348.21,0.02,-0.83,-0.32,28.90,20.72,57.36,0.89
1773566348.32,-0.11,-0.85,-0.16,-2.26,-23.02,-4.52,0.87
1773566348.43,0.14,-0.69,-0.26,117.91,-17.54,13.66,0.75
1773566348.53,-0.02,-0.99,-0.23,47.62,-11.71,36.98,1.02
1773566348.62,-0.11,-0.91,-0.10,50.43,-20.95,-1.66,0.93
1773566348.73,-0.04,-0.97,-0.05,19.31,-17.77,-6.57,0.98
1773566348.84,-0.08,-1.01,-0.08,17.21,-18.73,2.55,1.02
1773566348.94,-0.06,-0.97,-0.04,3.25,-29.77,-11.74,0.97
1773566349.04,-0.08,-0.96,-0.01,-7.50,-28.64,-8.90,0.96
1773566349.14,-0.09,-0.99,0.02,-16.98,-26.98,-7.25,1.00
1773566349.25,-0.03,-0.99,-0.02,26.66,-32.90,-0.64,0.99
1773566349.36,-0.05,-0.98,-0.00,14.66,-26.64,-2.70,0.98
1773566349.46,-0.05,-0.97,0.03,7.14,-30.46,-5.34,0.98
1773566349.56,-0.07,-0.98,0.03,1.95,-30.90,3.30,0.99
1773566349.67,-0.08,-0.97,0.03,0.95,-31.36,10.06,0.97
1773566349.77,-0.07,-0.98,0.03,-2.93,-35.74,17.43,0.98
1773566349.87,-0.06,-0.95,0.02,-6.87,-42.44,15.16,0.95
