time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907239.35,0.13,-0.93,0.15,-45.04,-15.44,-8.24,0.95
1780907239.54,0.30,-0.97,-0.40,-36.72,-2.46,-11.95,1.09
1780907239.74,-0.03,-0.91,0.05,-55.89,3.99,2.89,0.91
1780907240.00,0.10,-0.95,-0.52,-68.47,-30.24,3.51,1.09
1780907240.14,0.05,-0.90,-0.73,-48.51,-29.22,48.76,1.16
1780907240.34,-0.28,-0.75,-1.27,-97.79,-28.02,18.34,1.50
1780907240.54,0.01,-0.58,-0.99,11.78,-6.34,6.17,1.15
1780907240.74,0.11,-0.62,-0.96,51.77,18.36,-2.53,1.15
1780907240.94,-0.06,-0.58,-0.49,83.44,15.50,27.46,0.76
1780907241.14,0.02,-0.62,-0.49,48.89,-6.31,17.20,0.79
1780907241.34,-0.10,-0.82,-0.36,-20.05,-12.89,-6.46,0.91
1780907241.54,-0.17,-1.02,-0.44,-2.57,-47.44,-41.47,1.12
1780907241.74,-0.19,-1.03,-0.42,-9.62,-91.75,-36.11,1.13
1780907241.94,0.14,-1.08,-0.77,-20.08,-74.89,-5.61,1.33
1780907242.14,0.10,-0.88,-0.43,1.03,-19.89,29.98,0.99
1780907242.34,0.31,-0.78,-0.39,5.89,23.14,28.24,0.93
1780907242.54,0.03,-1.06,-0.62,-11.44,15.53,-17.24,1.23
1780907242.79,-0.19,-1.08,-0.62,3.20,45.62,43.74,1.26
1780907242.94,-0.12,-0.94,-0.40,-26.88,67.61,18.79,1.02
1780907243.14,-0.12,-0.96,-0.58,16.14,128.63,61.63,1.13
1780907243.34,0.23,-0.62,-0.69,-27.37,105.49,20.53,0.95
1780907243.54,0.06,-0.98,-0.73,21.83,75.35,50.79,1.23
1780907243.74,0.05,-0.91,-0.54,-13.49,35.64,11.60,1.06
1780907243.94,0.03,-0.79,-0.64,-14.14,25.15,28.69,1.02
1780907244.14,-0.34,-1.13,-0.25,-52.96,-47.74,-26.88,1.20
1780907244.35,-0.20,-0.94,-0.17,-12.44,-22.47,-17.67,0.98
1780907244.54,-0.04,-0.84,-0.67,-18.75,11.98,-47.39,1.07
1780907244.74,-0.15,-0.78,-0.52,-28.39,-7.70,-27.38,0.95
1780907244.94,0.01,-1.12,-0.47,-18.78,-43.93,-9.89,1.22
1780907245.14,0.18,-0.78,-0.34,-3.47,-82.22,-25.68,0.87
1780907245.34,0.02,-0.95,-0.23,51.18,13.95,34.27,0.98
1780907245.54,0.14,-0.95,-0.38,-15.25,-3.56,-20.11,1.03
1780907245.74,0.07,-0.92,-0.28,-7.49,30.74,12.14,0.96
