time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566099.47,-0.04,-0.88,-0.00,61.14,26.73,-53.01,0.89
1773566099.52,-0.06,-0.88,0.06,11.85,-9.45,-38.29,0.88
1773566099.62,-0.15,-0.75,0.01,-22.12,-19.21,22.08,0.76
1773566099.73,-0.06,-0.62,0.01,42.64,-16.61,-32.84,0.62
1773566099.83,-0.04,-0.68,0.02,-55.66,-15.02,-60.84,0.68
1773566099.93,0.08,-0.76,0.01,-78.86,16.50,-28.44,0.76
1773566100.04,0.18,-0.88,-0.13,-38.86,-18.41,-108.06,0.90
1773566100.14,0.40,-1.40,-0.08,61.18,-34.40,-23.13,1.46
1773566100.24,0.51,-1.28,0.11,61.80,-20.49,-5.57,1.38
1773566100.35,-0.02,-1.26,0.32,88.82,-82.82,-440.60,1.30
1773566100.45,0.66,-0.99,0.33,113.86,38.29,-153.88,1.23
1773566100.56,0.45,-0.86,0.31,80.53,90.35,238.15,1.02
1773566100.65,0.00,-0.82,0.02,-82.14,42.46,246.11,0.82
1773566100.76,-0.09,-0.84,-0.02,-10.06,-18.05,43.34,0.85
1773566100.86,-0.14,-0.97,0.27,50.85,-32.93,-85.27,1.02
1773566100.96,-0.00,-1.12,0.21,-29.13,-30.61,15.68,1.14
1773566101.07,0.01,-0.95,0.11,-67.88,-11.73,27.71,0.96
1773566101.17,0.09,-0.90,0.12,20.63,-13.89,-14.40,0.91
1773566101.27,-0.03,-1.02,0.21,72.69,23.10,-19.99,1.05
