time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909927.75,0.55,-0.93,-0.67,25.44,66.40,31.09,1.27
1780909927.95,0.38,-1.02,-0.63,-28.28,116.62,-2.87,1.26
1780909928.16,0.24,-0.43,-0.67,-42.95,191.89,56.79,0.83
1780909928.36,0.22,-0.55,-0.34,22.63,127.25,93.90,0.69
1780909928.56,0.25,-0.98,-0.47,-26.47,60.06,17.23,1.12
1780909928.76,0.11,-1.65,-0.86,34.71,68.75,54.96,1.87
1780909928.97,0.17,-0.78,-0.18,53.18,87.81,-16.33,0.82
1780909929.16,0.07,-1.24,-0.62,-32.44,111.61,70.24,1.39
1780909929.35,0.18,-0.53,-0.26,71.37,6.47,-7.08,0.62
1780909929.55,0.16,-1.54,-0.72,-10.43,-49.89,7.04,1.71
1780909929.76,0.13,-0.68,-0.20,7.20,6.08,-27.85,0.72
1780909929.95,0.65,-1.50,-0.80,-45.34,39.18,-45.91,1.82
1780909930.16,0.00,-0.67,-0.29,41.68,-28.08,-37.86,0.73
1780909930.36,-0.01,-1.39,-0.15,26.05,-63.18,-42.76,1.40
1780909930.57,0.10,-0.48,-0.12,14.11,-46.47,-23.32,0.51
1780909930.76,0.32,-2.00,-1.27,-2.98,-59.88,-62.21,2.39
1780909930.96,-0.01,-0.29,-0.38,51.53,-185.97,-57.01,0.47
1780909931.15,0.23,-1.18,-0.81,-9.55,-187.92,-13.25,1.45
1780909931.36,-0.17,-0.31,-0.31,17.82,-108.50,-23.21,0.47
1780909931.56,0.52,-1.44,-0.74,-6.23,-79.22,-49.42,1.70
1780909931.75,-0.24,-0.47,-0.14,9.25,-60.63,7.29,0.54
1780909931.96,0.22,-1.05,-0.83,-45.89,-112.62,49.14,1.35
1780909932.16,0.19,-0.28,0.11,33.03,1.16,4.32,0.35
1780909932.36,0.36,-1.36,-1.02,-45.32,69.92,8.95,1.74
