time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907527.71,-0.32,-0.90,0.00,-17.60,21.98,-2.62,0.96
1780907527.90,-0.30,-0.77,-0.07,-12.67,-24.40,-1.23,0.83
1780907528.11,-0.36,-1.00,0.20,39.96,-22.99,-34.07,1.09
1780907528.31,-0.58,-0.70,1.22,223.14,23.95,26.76,1.52
1780907528.51,-0.13,-0.02,1.09,14.94,145.35,-67.90,1.10
1780907528.70,-0.51,-0.56,0.46,-19.12,-44.65,10.72,0.89
1780907528.91,-0.46,-0.62,0.67,2.50,29.54,-5.62,1.02
1780907529.11,-0.31,-0.58,0.60,-7.94,-8.86,10.50,0.89
1780907529.30,-0.40,-0.60,0.61,-12.63,10.11,-3.65,0.95
1780907529.51,-0.42,-0.59,0.59,-59.20,4.59,-18.27,0.93
1780907529.71,-0.44,-0.90,0.27,-74.21,41.36,0.23,1.03
1780907529.91,-0.35,-1.34,0.03,-57.55,9.82,-48.44,1.38
1780907530.11,-0.28,-0.81,-0.01,42.02,-15.92,24.34,0.86
1780907530.31,-0.28,-0.76,0.09,21.76,-28.34,13.82,0.81
1780907530.51,-0.33,-0.79,0.16,12.40,4.00,3.86,0.87
1780907530.71,-0.33,-0.86,0.20,4.11,-4.11,-0.42,0.94
