time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780906946.73,-0.03,-0.95,-0.39,2.75,11.10,13.66,1.03
1780906946.93,-0.12,-0.92,-0.43,3.80,21.72,13.26,1.02
1780906947.13,-0.12,-0.93,-0.40,9.28,28.13,9.12,1.02
1780906947.33,-0.12,-0.93,-0.34,-4.73,31.65,2.72,1.00
1780906947.53,-0.16,-0.99,-0.41,-9.40,51.67,14.89,1.09
1780906947.73,0.06,-1.08,-0.61,-38.95,67.47,1.53,1.24
1780906947.93,0.09,-0.89,-0.62,-25.09,108.27,24.77,1.08
1780906948.13,0.17,-0.79,-0.45,-5.41,111.78,30.09,0.93
1780906948.33,0.26,-0.88,-0.45,-2.69,95.13,49.01,1.02
1780906948.53,0.13,-0.99,-0.47,21.68,72.38,53.37,1.10
1780906948.73,-0.05,-0.82,-0.33,25.28,57.25,7.98,0.89
1780906948.93,-0.30,-0.90,-0.29,5.51,63.57,38.66,0.99
1780906949.13,-0.02,-0.94,-0.39,0.21,30.02,15.08,1.02
1780906949.33,-0.15,-0.97,-0.26,-5.54,25.11,6.37,1.01
1780906949.53,-0.05,-1.21,-0.56,-21.75,-1.27,-28.35,1.33
1780906949.73,-0.14,-1.12,-0.58,-58.72,0.05,-37.69,1.26
1780906949.93,0.05,-0.90,-0.39,-14.56,-1.54,0.69,0.98
1780906950.13,0.08,-0.95,-0.31,-1.28,-28.54,4.18,1.00
1780906950.33,0.07,-1.17,-0.56,-19.37,-3.85,31.27,1.30
1780906950.53,-0.37,-0.95,-0.44,-49.35,4.80,39.07,1.11
1780906950.73,-0.24,-0.85,-0.27,-6.78,19.64,21.60,0.92
