time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780908394.22,-0.01,-0.51,-0.24,21.53,-10.92,-16.86,0.56
1780908394.42,-0.24,-0.71,-0.28,5.82,18.05,-1.40,0.80
1780908394.62,-0.13,-1.18,-0.62,24.05,36.35,-4.91,1.34
1780908394.82,-0.17,-0.48,-0.34,35.11,-11.05,-5.17,0.62
1780908395.02,-0.01,-0.96,-0.49,-4.53,-11.17,-20.66,1.08
1780908395.22,-0.10,-1.27,-0.32,-6.07,-1.93,8.07,1.32
1780908395.42,0.03,-0.65,-0.20,-35.44,-36.15,5.76,0.68
1780908395.62,-0.14,-0.84,-0.19,0.26,-17.78,-24.44,0.87
1780908395.82,-0.41,-1.03,-0.74,-77.98,-79.24,20.27,1.33
1780908396.02,-0.26,-0.89,-0.65,-43.55,-145.10,-31.50,1.14
1780908396.22,-0.15,-0.71,-0.72,1.95,-158.18,-91.62,1.02
1780908396.42,-0.57,-0.89,-0.64,-43.15,-135.49,-23.50,1.23
1780908396.62,-0.07,-1.01,-0.48,-37.95,-98.26,-8.16,1.12
1780908396.82,-0.37,-0.92,-0.48,-43.73,-35.36,-14.59,1.10
1780908397.02,-0.51,-0.75,-1.54,-41.25,-58.65,-1.64,1.79
1780908397.22,-0.05,-0.46,-0.50,74.96,2.22,-66.82,0.68
1780908397.42,-0.13,-0.92,-0.28,69.08,13.17,-3.94,0.97
1780908397.62,-0.22,-1.03,-0.30,109.89,-8.56,-43.66,1.10
1780908397.83,-0.07,-0.56,-0.25,13.59,-7.53,-6.40,0.62
1780908398.02,-0.22,-1.44,-0.67,8.73,35.20,-6.73,1.61
1780908398.22,-0.03,-0.56,0.03,66.12,56.50,-20.98,0.57
1780908398.42,0.11,-1.25,-0.48,12.61,-3.99,-44.09,1.35
1780908398.62,-0.46,-1.38,-1.31,-79.31,-42.88,-14.98,1.96
1780908398.83,-0.15,-0.79,-0.68,-23.44,-0.63,11.47,1.05
1780908399.02,-0.32,-1.00,-0.33,3.91,14.89,6.28,1.11
1780908399.22,-0.55,-0.61,-1.03,-32.05,2.73,50.78,1.32
1780908399.42,-0.17,-0.70,-0.45,-0.25,-33.85,-15.86,0.85
