time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907259.14,0.03,-0.92,-0.11,9.31,-12.57,-0.27,0.93
1780907259.34,0.02,-1.11,-0.31,18.59,-10.05,15.25,1.16
1780907259.54,0.13,-0.94,-0.30,11.44,-24.53,4.12,1.00
1780907259.74,-0.12,-0.97,-0.53,-0.73,2.91,26.89,1.11
1780907259.94,-0.09,-0.89,-0.35,-5.80,3.42,5.79,0.96
1780907260.14,0.01,-0.94,-0.27,-17.65,-9.35,-23.94,0.98
1780907260.34,-0.21,-1.10,-0.47,2.50,43.44,19.56,1.22
1780907260.54,0.08,-1.04,-0.37,-52.57,7.20,-41.45,1.10
1780907260.74,0.06,-0.89,-0.20,32.56,37.56,30.61,0.91
1780907260.94,-0.06,-0.99,-0.14,14.95,-18.44,15.16,1.00
1780907261.14,-0.02,-1.12,-0.30,-26.46,-52.47,-5.43,1.16
1780907261.34,-0.21,-0.82,-0.30,4.93,7.68,41.24,0.90
1780907261.54,-0.16,-0.76,-0.23,19.93,11.16,17.27,0.81
1780907261.74,-0.20,-0.94,-0.22,12.33,6.82,-9.92,0.99
1780907261.94,-0.12,-1.00,-0.14,18.34,24.37,-12.48,1.01
1780907262.14,-0.07,-0.51,-0.31,23.97,24.98,15.01,0.60
1780907262.34,0.13,-1.09,-0.58,-16.01,22.41,7.62,1.24
1780907262.54,0.08,-1.01,-0.30,-13.71,22.01,2.15,1.06
1780907262.74,-0.07,-0.98,-0.33,-16.69,-26.50,-3.95,1.03
1780907262.96,0.09,-0.79,-0.47,-9.40,28.20,19.63,0.93
