time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907720.05,-0.18,-0.83,0.46,-11.80,-2.98,9.56,0.96
1780907720.25,-0.11,-0.82,0.45,-1.89,-2.53,6.84,0.94
1780907720.46,-0.17,-0.90,0.50,-13.56,20.04,-10.95,1.04
1780907720.66,-0.14,-0.77,0.49,-17.92,6.56,-16.87,0.92
1780907720.86,-0.22,-0.69,0.46,17.96,11.89,-3.39,0.86
1780907721.05,-0.22,-1.24,0.79,-7.34,62.67,-20.56,1.49
1780907721.25,0.01,-0.92,0.27,-50.91,-1.20,-10.66,0.95
1780907721.46,-0.03,-0.77,0.33,24.40,60.98,15.66,0.84
1780907721.66,-0.03,-1.31,0.29,-16.35,-32.51,3.92,1.34
1780907721.85,-0.19,-0.88,0.11,-9.87,-4.12,5.40,0.91
1780907722.05,-0.19,-0.74,0.36,5.98,9.08,-14.59,0.84
1780907722.25,-0.24,-1.29,0.04,14.24,-14.15,-23.42,1.31
1780907722.45,-0.03,-0.66,0.21,-19.25,57.66,-13.60,0.69
1780907722.71,-0.00,-0.97,0.30,-19.24,-20.52,-8.80,1.01
1780907722.85,-0.13,-0.88,-0.19,119.33,99.79,26.65,0.90
1780907723.05,-0.14,-0.65,0.32,-24.13,-21.04,-13.91,0.73
1780907723.25,-0.06,-1.06,0.39,7.44,0.58,-10.57,1.14
1780907723.45,-0.05,-0.86,0.28,24.47,-11.27,2.31,0.91
1780907723.65,0.10,-0.66,0.24,-30.36,-2.30,3.06,0.71
1780907723.85,-0.15,-1.15,0.62,-60.70,-6.14,7.62,1.31
1780907724.05,0.00,-0.89,0.16,-13.11,-4.00,-35.31,0.90
1780907724.26,-0.11,-0.77,0.25,-17.51,-7.94,-21.10,0.82
1780907724.45,-0.20,-0.96,0.57,2.95,-19.03,4.56,1.13
1780907724.65,-0.03,-0.93,0.30,-30.95,-69.80,-1.56,0.97
1780907724.85,0.09,-0.78,0.24,-22.97,2.79,3.64,0.82
1780907725.05,-0.27,-1.09,0.53,-30.58,-0.04,7.24,1.24
1780907725.26,-0.14,-0.93,0.15,-3.46,-5.52,-10.19,0.95
1780907725.45,-0.17,-0.74,0.24,-9.56,-24.02,-12.72,0.79
1780907725.65,-0.26,-0.77,0.56,39.21,-29.39,-4.56,0.99
1780907725.85,-0.01,-0.83,0.27,39.44,-26.91,21.60,0.87
1780907726.05,-0.08,-0.79,0.22,-33.21,-74.22,7.77,0.83
1780907726.26,0.10,-0.91,0.12,-26.33,-131.02,56.44,0.93
1780907726.46,-0.49,-0.89,0.34,-33.56,-41.73,18.09,1.07
