time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566144.78,0.16,-0.69,-0.07,-28.47,-2.75,-30.40,0.71
1773566144.90,0.02,-0.69,-0.09,-44.55,-5.82,25.79,0.70
1773566145.00,0.13,-0.76,-0.02,37.48,-1.12,-43.82,0.77
1773566145.11,0.05,-1.13,-0.09,52.00,-17.22,14.72,1.13
1773566145.21,0.24,-1.30,0.13,112.27,-48.79,-18.73,1.33
1773566145.31,0.08,-1.52,-0.04,42.24,-15.70,51.45,1.52
1773566145.41,-0.25,-1.18,0.45,-118.89,-46.35,-170.55,1.29
1773566145.51,0.24,-0.98,0.08,20.38,24.92,-54.50,1.01
1773566145.61,0.06,-0.95,-0.04,109.24,17.07,14.78,0.96
1773566145.73,0.14,-0.95,0.22,137.44,-43.89,-19.30,0.98
1773566145.83,0.03,-1.09,0.36,-0.26,-32.66,29.08,1.15
1773566145.93,0.03,-1.05,0.28,-44.05,-21.37,35.69,1.09
1773566146.03,0.31,-1.23,0.36,-150.82,-55.36,-165.80,1.32
1773566146.14,0.75,-1.04,-0.03,-98.41,25.19,-14.64,1.28
1773566146.25,0.23,-1.01,0.11,-94.23,-7.45,-122.38,1.04
1773566146.35,0.03,-1.48,0.06,-31.19,32.23,-29.86,1.49
