time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907637.00,-0.32,-1.23,0.15,21.24,-15.82,-28.25,1.27
1780907637.19,0.30,-0.84,-0.10,-8.80,-169.07,35.75,0.90
1780907637.39,0.12,-1.01,0.21,22.53,-39.32,25.27,1.04
1780907637.59,-0.05,-1.45,0.53,28.68,-32.98,8.63,1.54
1780907637.79,-0.18,-0.74,-0.21,36.66,110.95,-38.01,0.79
1780907637.99,-0.09,-0.82,0.21,31.86,53.42,4.87,0.85
1780907638.19,0.18,-1.39,0.41,-18.43,69.27,-8.41,1.46
1780907638.39,0.07,-0.93,0.03,-40.24,-110.08,10.59,0.93
1780907638.60,0.12,-0.70,0.10,28.20,-25.34,4.92,0.72
1780907638.79,0.55,-1.60,-0.25,56.70,-87.95,-28.42,1.71
1780907638.99,0.18,-0.79,0.08,-51.89,20.23,9.13,0.82
1780907639.19,-0.05,-0.87,0.19,-25.10,8.35,-20.50,0.89
1780907639.39,0.14,-1.48,-0.16,14.07,-20.21,-10.67,1.50
1780907639.60,-0.17,-0.84,0.03,2.33,16.45,37.43,0.86
1780907639.79,0.15,-0.97,0.26,-24.14,-25.94,17.53,1.02
1780907639.99,0.32,-1.18,-0.19,12.99,-49.65,59.30,1.24
1780907640.19,-0.03,-0.80,0.18,-52.32,-42.43,-1.04,0.82
1780907640.39,-0.02,-0.98,0.11,9.87,-33.06,-13.69,0.98
1780907640.59,-0.16,-1.31,-0.22,37.19,21.39,18.59,1.34
1780907640.79,-0.12,-0.79,0.20,-64.82,-118.69,65.01,0.83
1780907640.99,0.05,-0.97,0.01,27.76,-208.24,39.91,0.97
1780907641.20,0.10,-0.91,0.29,-23.51,-136.47,54.16,0.96
1780907641.40,0.15,-1.59,-0.21,-14.73,-42.16,14.71,1.61
1780907641.60,0.02,-0.81,0.10,-74.27,-64.42,8.28,0.82
1780907641.79,-0.07,-0.82,0.07,-6.31,-0.94,-5.98,0.82
1780907641.99,-0.38,-1.32,0.48,-25.41,49.50,-15.86,1.46
1780907642.19,0.59,-0.93,-0.05,-9.41,-103.31,19.90,1.11
