time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909854.74,0.19,-0.92,-0.11,-22.21,27.82,15.66,0.95
1780909854.94,0.49,-1.16,-0.36,-40.03,12.55,1.45,1.31
1780909855.14,0.11,-0.98,-0.38,-28.82,17.40,-4.17,1.06
1780909855.34,0.17,-0.57,-0.20,-6.60,40.84,4.53,0.63
1780909855.54,0.46,-1.96,-0.89,-52.10,39.45,-11.32,2.20
1780909855.74,0.13,-0.53,-0.34,7.40,-34.08,-61.18,0.64
1780909855.94,0.23,-1.96,-0.96,-5.06,-89.89,-56.01,2.19
1780909856.14,0.21,-0.34,-0.44,54.89,35.05,29.08,0.59
1780909856.34,0.51,-1.02,-0.68,47.93,63.93,48.17,1.33
1780909856.54,0.09,-0.40,-0.42,57.82,-28.10,5.02,0.59
1780909856.74,0.58,-0.90,-0.35,-20.50,-77.69,-48.68,1.13
1780909856.94,0.13,-0.79,-0.39,55.11,26.27,12.49,0.89
1780909857.14,-0.11,-0.91,-0.31,26.52,-21.81,57.89,0.97
1780909857.35,0.07,-0.66,-0.58,32.24,-90.75,-17.88,0.88
1780909857.54,0.34,-0.98,-0.31,10.02,-176.30,-72.83,1.08
1780909857.74,0.01,-0.44,-0.25,42.36,-134.72,-57.42,0.51
1780909857.94,0.19,-1.06,-0.38,98.58,-87.25,-1.73,1.14
1780909858.14,0.17,-0.57,-0.43,-46.65,-153.37,-44.57,0.73
1780909858.35,0.24,-1.16,-0.50,33.98,-118.20,-54.87,1.29
1780909858.54,0.10,-0.22,-0.37,73.42,-32.70,-38.34,0.45
1780909858.74,-0.18,-1.04,-0.37,18.52,59.51,30.75,1.12
1780909858.94,0.43,-0.35,-0.54,46.82,-48.00,13.56,0.77
1780909859.14,0.32,-1.07,-0.44,29.44,-68.63,-24.60,1.21
1780909859.34,0.03,-0.55,-0.42,40.16,49.99,22.37,0.69
