time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907576.28,0.07,-0.91,0.20,21.22,34.42,16.88,0.94
1780907576.48,0.00,-0.86,0.21,1.31,19.16,-8.05,0.89
1780907576.68,-0.07,-1.05,0.42,-5.33,13.07,-8.77,1.13
1780907576.88,0.30,-0.84,0.10,-51.41,-64.23,-23.24,0.90
1780907577.08,0.27,-0.70,0.10,-10.11,-38.47,20.92,0.75
1780907577.28,0.31,-1.32,0.26,41.66,-51.06,-10.99,1.38
1780907577.48,0.29,-1.04,0.29,-26.62,49.27,8.82,1.12
1780907577.68,0.01,-0.82,0.19,-18.14,13.70,-5.27,0.84
1780907577.88,0.12,-1.29,0.40,0.52,54.55,25.05,1.36
1780907578.08,0.33,-0.91,0.17,-15.90,-69.73,10.59,0.98
1780907578.28,0.26,-0.75,0.08,19.16,-38.29,-7.73,0.80
1780907578.48,0.20,-1.18,0.35,16.24,-23.48,5.48,1.25
1780907578.68,-0.17,-1.00,-0.15,15.98,92.14,13.61,1.03
1780907578.88,0.13,-0.80,0.15,16.76,63.21,-13.48,0.83
1780907579.08,0.22,-1.06,0.31,6.60,31.66,4.05,1.13
1780907579.28,0.09,-0.92,0.13,38.41,-48.24,32.42,0.93
1780907579.47,0.15,-0.79,0.17,13.30,-62.73,-6.65,0.82
1780907579.68,0.13,-1.14,0.22,6.79,-11.95,9.19,1.17
1780907579.88,-0.02,-0.80,-0.13,82.24,60.56,53.52,0.81
1780907580.09,0.02,-0.95,0.34,25.71,93.40,6.56,1.01
1780907580.28,0.04,-0.98,0.21,-2.04,24.72,-18.82,1.00
1780907580.48,0.17,-1.34,-0.21,9.12,5.69,20.20,1.37
1780907580.68,-0.04,-0.85,0.10,-49.08,-58.83,-22.06,0.85
1780907580.88,0.04,-0.90,0.13,-17.02,-72.24,13.79,0.92
1780907581.08,0.13,-1.15,0.26,-22.36,-159.40,5.02,1.19
1780907581.28,-0.29,-0.86,-0.07,2.44,-96.63,-7.37,0.91
