time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909278.38,-0.23,-0.87,-0.51,-38.09,-103.78,-31.66,1.04
1780909278.58,-0.11,-0.97,-0.47,-36.09,-84.72,-54.03,1.09
1780909278.78,0.07,-1.00,-0.42,-14.24,19.13,-63.50,1.09
1780909278.98,-0.18,-1.05,-0.27,-7.83,15.60,-1.32,1.10
1780909279.18,0.31,-1.03,-0.52,-21.34,-63.89,-81.96,1.19
1780909279.38,0.13,-0.83,-0.38,-14.12,-74.09,-20.37,0.92
1780909279.58,0.18,-0.82,-0.71,-25.56,-106.10,-32.25,1.10
1780909279.78,-0.07,-0.77,-0.70,35.95,-121.89,3.64,1.04
1780909279.98,-0.17,-0.66,-0.47,19.25,-81.14,-18.89,0.83
1780909280.18,-0.05,-0.75,-0.64,-7.34,-29.37,-40.81,0.99
1780909280.38,-0.11,-0.98,-0.61,29.44,-15.35,-14.62,1.16
1780909280.58,-0.09,-0.74,-0.54,0.49,-2.94,8.55,0.92
1780909280.78,-0.06,-0.91,-0.53,13.31,-1.98,10.63,1.06
1780909280.98,0.09,-0.93,-0.58,20.30,51.15,27.57,1.10
1780909281.18,0.09,-0.82,-0.51,-6.02,40.24,4.52,0.97
1780909281.38,0.17,-0.79,-0.55,5.89,38.73,13.20,0.98
1780909281.58,-0.15,-0.61,-0.43,28.47,27.44,46.92,0.76
1780909281.78,-0.19,-0.90,-0.71,-17.08,13.11,22.18,1.16
1780909281.98,-0.10,-0.86,-0.72,-36.84,-0.82,-10.31,1.12
1780909282.18,-0.06,-0.99,-0.66,16.19,-11.04,5.68,1.19
1780909282.38,0.10,-0.77,-0.67,-36.99,29.31,-28.46,1.03
1780909282.58,0.22,-0.80,-0.64,5.79,35.92,2.07,1.05
1780909282.78,0.12,-0.87,-0.45,41.04,-22.65,17.87,0.99
1780909282.98,0.07,-1.01,-0.37,26.21,48.41,39.36,1.08
1780909283.18,-0.14,-0.92,-0.31,14.53,7.21,-11.66,0.98
