time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907589.87,-0.09,-0.95,0.17,26.63,11.57,26.73,0.97
1780907590.07,-0.17,-1.35,0.55,21.03,-4.57,-8.98,1.47
1780907590.27,-0.43,-1.63,-0.16,-128.18,-132.42,19.82,1.69
1780907590.47,-0.36,-2.00,0.91,8.71,26.53,12.84,2.23
1780907590.67,-0.26,0.18,-0.16,4.66,-73.29,16.05,0.35
1780907590.87,0.09,-1.87,0.55,9.96,-17.24,3.34,1.95
1780907591.07,0.11,0.13,-0.31,105.98,8.44,14.68,0.35
1780907591.27,0.10,-1.66,0.14,85.28,42.92,-33.32,1.67
1780907591.47,-0.08,-1.09,0.30,-6.41,16.95,-12.63,1.13
1780907591.67,-0.13,-0.28,-0.24,-46.24,-52.01,13.77,0.39
1780907591.87,-0.16,-2.00,0.42,-66.72,-9.44,14.21,2.05
1780907592.07,0.32,0.12,-0.26,76.82,132.08,-28.37,0.43
1780907592.27,-0.37,-2.00,0.10,-50.78,17.50,-1.71,2.04
1780907592.52,0.17,-1.05,0.26,10.34,-101.33,14.69,1.09
1780907592.67,-0.11,-0.09,-0.19,-23.31,-158.89,49.13,0.24
1780907592.87,-0.15,-1.34,-0.45,-30.53,62.02,41.28,1.42
1780907593.07,-0.20,-1.02,-0.06,-56.44,-79.30,-0.14,1.04
1780907593.27,-0.45,-1.04,0.20,59.25,-123.13,3.37,1.15
1780907593.47,-0.18,-0.00,-0.17,56.42,-123.50,33.37,0.25
1780907593.67,0.11,-2.00,0.05,-232.30,-250.14,48.21,2.00
1780907593.87,-0.18,-1.71,0.39,54.69,-110.17,6.34,1.76
1780907594.07,0.20,0.18,-0.15,-72.34,-112.58,20.63,0.31
1780907594.27,-1.08,-2.00,0.32,-104.01,-101.18,35.65,2.30
1780907594.48,-0.16,-0.64,-0.00,-21.73,29.98,-26.53,0.66
