time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909888.82,0.09,-0.80,-0.64,-34.56,188.80,94.34,1.03
1780909889.02,0.10,-0.46,-0.24,1.68,104.77,68.68,0.53
1780909889.22,-0.03,-1.03,-0.63,25.25,73.02,66.08,1.20
1780909889.42,0.10,-0.73,-0.17,0.48,94.93,59.42,0.76
1780909889.62,0.26,-0.68,-0.50,26.82,141.06,-1.60,0.88
1780909889.82,-0.14,-1.10,-0.19,-22.14,87.20,26.98,1.13
1780909890.02,0.19,-0.37,-0.52,11.60,-8.03,35.95,0.66
1780909890.22,0.19,-0.51,-0.08,7.73,-58.47,6.50,0.55
1780909890.42,0.22,-0.76,-0.70,56.67,22.18,-14.82,1.06
1780909890.62,-0.19,-0.81,-0.29,10.28,25.46,30.11,0.88
1780909890.82,0.41,-0.87,-0.53,43.35,-24.53,7.72,1.10
1780909891.02,0.21,-0.81,-0.25,16.37,-65.83,-21.92,0.88
1780909891.22,-0.02,-0.94,-0.24,15.34,-22.50,-15.89,0.97
1780909891.42,0.33,-1.36,-0.41,18.40,-84.27,-23.79,1.46
1780909891.62,-0.01,-0.22,-0.51,10.14,-190.68,-63.39,0.56
1780909891.82,0.32,-1.75,-1.24,61.63,-150.72,-68.62,2.17
1780909892.02,0.02,-0.40,-0.38,38.18,-138.27,-44.74,0.56
1780909892.22,0.60,-1.84,-0.66,44.31,-57.73,-46.74,2.05
1780909892.42,0.04,-0.69,-0.31,-21.05,-88.59,-27.44,0.76
1780909892.62,0.29,-1.26,-0.46,-32.77,-77.88,-25.17,1.38
1780909892.82,0.13,-0.62,-0.33,19.31,9.72,13.69,0.71
1780909893.02,0.82,-1.19,-0.62,16.21,54.10,3.31,1.58
