time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909717.27,-0.10,-0.93,0.38,-24.75,0.42,16.55,1.01
1780909717.47,-0.77,-0.86,-0.06,-21.14,39.26,21.09,1.15
1780909717.68,-0.49,-0.84,-0.04,14.36,-45.09,-10.07,0.97
1780909717.87,-0.48,-0.85,0.10,9.50,-17.43,-19.62,0.98
1780909718.07,-0.31,-0.80,0.19,10.58,49.54,-17.69,0.88
1780909718.27,-0.12,-1.39,0.34,-69.89,-17.96,-33.52,1.44
1780909718.47,-0.11,-0.68,-0.00,49.99,18.96,-26.48,0.69
1780909718.67,0.03,-1.10,0.09,-9.66,65.93,6.85,1.11
1780909718.87,-0.02,-0.92,0.07,18.54,33.65,-3.70,0.92
1780909719.07,-0.06,-0.91,0.15,11.10,45.11,10.92,0.93
1780909719.27,-0.09,-0.94,0.31,11.20,38.89,13.56,1.00
1780909719.47,-0.67,-0.78,-0.09,32.21,104.71,1.26,1.03
1780909719.67,-0.46,-0.87,0.07,20.11,39.51,-19.94,0.99
1780909719.87,-0.43,-0.90,0.11,28.89,56.68,-33.50,1.00
1780909720.07,-0.36,-0.69,0.15,16.13,96.95,6.54,0.79
1780909720.27,0.30,-1.38,0.11,-82.34,-62.82,-10.41,1.41
1780909720.47,-0.20,-0.85,-0.01,13.76,33.53,-8.96,0.87
1780909720.67,-0.10,-0.87,0.02,25.05,17.56,-3.31,0.88
1780909720.90,-0.12,-0.99,0.09,-7.45,68.06,-1.79,1.00
1780909721.07,-0.08,-0.85,0.21,-1.23,26.87,11.32,0.88
1780909721.28,-0.81,-1.19,-0.25,14.89,17.14,1.79,1.47
1780909721.48,-0.39,-0.70,-0.13,22.42,5.37,-9.17,0.81
1780909721.67,-0.32,-0.86,0.13,-10.24,42.98,-4.32,0.93
1780909721.87,-0.35,-0.82,0.14,-1.22,54.34,-27.25,0.90
