time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780907462.97,0.44,-0.79,0.13,-19.50,-22.60,34.84,0.91
1780907463.17,0.11,-0.71,0.25,-34.89,0.61,6.34,0.76
1780907463.37,0.43,-1.66,0.39,42.70,26.80,9.87,1.76
1780907463.57,0.66,-1.66,0.22,21.02,-64.34,-45.05,1.80
1780907463.77,0.90,-0.10,0.50,-47.60,-43.13,-5.55,1.03
1780907463.97,0.01,0.02,-0.07,-51.85,-90.79,-11.67,0.07
1780907464.17,0.97,-2.00,1.49,-105.26,-93.24,-7.63,2.68
1780907464.37,1.09,-1.26,0.29,58.95,38.02,-23.10,1.70
1780907464.57,-0.23,-0.25,0.39,-104.80,-92.68,-5.59,0.51
1780907464.77,-0.07,-0.28,0.24,-16.46,-11.73,-34.41,0.38
1780907464.97,1.05,-2.00,0.50,28.89,13.35,0.70,2.31
1780907465.17,0.72,-0.99,-0.13,20.05,38.99,32.31,1.23
1780907465.37,0.09,-0.14,0.15,22.78,51.07,2.95,0.23
1780907465.57,0.23,-0.24,0.08,46.83,17.31,3.87,0.35
1780907465.77,1.17,-2.00,1.03,-14.55,28.87,-97.32,2.54
1780907465.98,-0.10,0.09,-0.64,-20.88,-14.72,68.04,0.65
1780907466.17,-0.30,-0.05,-0.33,-35.39,8.02,-19.73,0.45
1780907466.37,1.21,-2.00,0.09,45.89,44.21,12.30,2.34
1780907466.57,0.63,-0.81,0.29,-7.95,18.80,1.77,1.07
1780907466.77,0.16,-0.13,-0.01,20.82,72.55,2.47,0.20
1780907466.97,0.36,-0.47,0.18,37.16,-8.66,14.69,0.61
