time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1780909186.36,-0.27,-0.21,0.93,5.33,2.05,5.38,0.99
1780909186.56,-0.17,-0.19,0.90,-15.59,-7.22,-9.15,0.93
1780909186.76,-0.18,-0.28,0.93,5.05,-10.96,-9.23,0.99
1780909186.96,-0.19,-0.01,0.98,1.97,-9.21,-8.86,1.00
1780909187.16,-0.13,-0.25,0.80,-59.29,8.49,-16.37,0.85
1780909187.36,-0.22,-0.42,1.01,-78.83,11.22,-9.69,1.12
1780909187.56,-0.00,-0.69,0.51,-85.59,-15.59,-11.62,0.86
1780909187.76,0.08,-0.94,0.28,-30.58,-14.55,-8.86,0.98
1780909187.96,0.01,-0.90,0.48,-13.59,-8.72,-3.38,1.01
1780909188.17,0.03,-0.88,0.39,-20.06,-5.97,-4.31,0.96
1780909188.36,0.05,-0.91,0.31,-24.81,-1.46,-4.08,0.96
1780909188.56,0.10,-0.92,0.22,-34.66,0.09,-3.51,0.95
1780909188.76,0.05,-0.96,0.12,-41.92,-1.39,-0.30,0.96
1780909188.96,0.14,-0.96,-0.08,-45.76,4.55,-0.34,0.97
1780909189.16,0.14,-0.92,-0.28,-25.47,5.58,4.26,0.97
1780909189.36,0.15,-0.93,-0.36,-13.36,5.83,-3.80,1.01
1780909189.56,0.18,-0.95,-0.37,-16.66,0.71,-7.02,1.03
1780909189.76,0.13,-0.95,-0.35,0.76,2.58,2.63,1.02
1780909189.96,0.13,-0.95,-0.36,0.83,-0.73,-0.93,1.03
1780909190.16,0.11,-0.94,-0.34,0.97,-3.23,-0.40,1.01
1780909190.36,0.14,-0.95,-0.34,-5.12,-2.96,-2.24,1.02
1780909190.56,0.16,-0.94,-0.37,-2.96,-0.49,-1.45,1.02
1780909190.76,0.13,-0.93,-0.35,-0.62,-0.67,-0.50,1.00
1780909190.96,0.10,-0.95,-0.38,-3.54,5.69,2.93,1.03
