time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Total_A
1773566327.30,-0.03,-0.90,0.14,-7.80,-6.38,6.87,0.91
1773566327.41,-0.05,-0.97,0.19,-8.23,-13.50,-2.08,0.99
1773566327.51,-0.05,-0.95,0.17,-6.86,-9.13,-0.73,0.96
1773566327.61,-0.05,-0.95,0.19,-11.82,-13.12,-1.30,0.97
1773566327.71,-0.03,-0.96,0.14,-9.53,-12.58,5.66,0.97
1773566327.81,-0.05,-0.96,0.17,-1.92,-11.95,-6.57,0.98
1773566327.93,-0.05,-0.97,0.17,-4.78,-9.16,-3.16,0.99
1773566328.03,-0.06,-0.95,0.18,-7.02,-11.85,-5.15,0.97
1773566328.13,-0.06,-0.95,0.16,-5.39,-10.46,-3.05,0.97
1773566328.23,-0.05,-0.95,0.17,-6.82,-12.03,-4.78,0.97
1773566328.34,-0.06,-0.95,0.17,-9.62,-8.95,-4.06,0.96
1773566328.44,-0.05,-0.95,0.15,-24.55,-9.37,-8.00,0.96
1773566328.54,-0.03,-0.91,0.10,-44.73,-9.41,-10.63,0.91
1773566328.65,0.00,-0.67,-0.02,-94.78,0.75,-25.37,0.67
1773566328.76,-0.03,-0.38,-0.06,-153.71,-3.60,-65.51,0.38
1773566328.86,0.03,-0.08,-0.07,-171.57,-4.86,-72.99,0.11
1773566328.96,0.28,-0.64,-0.54,-162.98,67.42,-31.34,0.88
1773566329.06,-0.20,-1.43,-0.18,-197.24,-179.41,-278.31,1.45
1773566329.16,0.37,-2.00,-1.64,-84.63,-94.05,-143.15,2.61
1773566329.26,-0.04,-1.40,-0.51,-237.10,47.65,-52.43,1.49
1773566329.37,0.11,-0.40,-0.34,-3.24,60.50,17.88,0.53
1773566329.47,0.29,-0.24,-0.52,-29.89,-59.63,-13.12,0.64
1773566329.58,0.09,-0.96,-0.81,76.32,-72.40,19.79,1.26
1773566329.68,0.49,-0.77,-1.11,4.08,44.15,13.39,1.44
1773566329.78,0.15,-0.65,-0.50,-31.25,30.44,-10.60,0.83
